,Дата и время,Станция,Широта,Долгота,Температура,Скорость ветра,Направление ветра,Давление,Влажность,Осадки,CO,NO,NO2,PM2.5
0,2020-01-01 00:00:00,Академика Анохина,55.658163,37.471434,1.8,0.2,0.0,732.7,75.0,0.0,0.2,0.0,0.015,
1,2020-01-01 00:20:00,Академика Анохина,55.658163,37.471434,1.8,0.1,0.0,732.8,74.0,0.0,0.1,0.0,0.013,
2,2020-01-01 00:40:00,Академика Анохина,55.658163,37.471434,1.8,0.1,0.0,733.0,74.0,0.0,0.1,0.0,0.013,
3,2020-01-01 01:00:00,Академика Анохина,55.658163,37.471434,1.8,0.1,0.0,733.0,74.0,0.0,0.2,0.001,0.014,
4,2020-01-01 01:20:00,Академика Анохина,55.658163,37.471434,1.7,0.1,0.0,733.1,74.0,0.0,0.1,0.001,0.016,
5,2020-01-01 01:40:00,Академика Анохина,55.658163,37.471434,1.6,0.2,0.0,733.2,74.0,0.0,0.2,0.001,0.017,
6,2020-01-01 02:00:00,Академика Анохина,55.658163,37.471434,1.6,0.2,330.0,733.3,74.0,0.0,0.2,0.0,0.02,
7,2020-01-01 02:20:00,Академика Анохина,55.658163,37.471434,1.5,0.3,296.0,733.5,74.0,0.0,0.2,0.001,0.017,
8,2020-01-01 02:40:00,Академика Анохина,55.658163,37.471434,1.5,1.1,0.0,733.6,74.0,0.0,0.1,0.001,0.015,
9,2020-01-01 03:00:00,Академика Анохина,55.658163,37.471434,1.5,1.4,311.0,733.7,74.0,0.0,0.1,0.002,0.015,
10,2020-01-01 03:20:00,Академика Анохина,55.658163,37.471434,1.5,1.5,315.0,733.9,74.0,0.0,0.1,0.0,0.013,
11,2020-01-01 03:40:00,Академика Анохина,55.658163,37.471434,1.4,1.3,322.0,734.0,74.0,0.0,0.2,0.0,0.014,
12,2020-01-01 04:00:00,Академика Анохина,55.658163,37.471434,1.3,0.9,0.0,734.3,74.0,0.0,0.2,0.0,0.015,
13,2020-01-01 04:20:00,Академика Анохина,55.658163,37.471434,1.3,1.2,305.0,734.6,74.0,0.0,0.2,0.0,0.015,
14,2020-01-01 04:40:00,Академика Анохина,55.658163,37.471434,1.2,0.8,327.0,734.7,74.0,0.0,0.2,0.0,0.015,
15,2020-01-01 05:00:00,Академика Анохина,55.658163,37.471434,1.2,1.0,0.0,735.0,74.0,0.0,0.2,0.0,0.015,
16,2020-01-01 05:20:00,Академика Анохина,55.658163,37.471434,1.1,0.4,316.0,735.3,75.0,0.3,0.2,0.0,0.014,
17,2020-01-01 05:40:00,Академика Анохина,55.658163,37.471434,1.0,0.6,0.0,735.5,74.0,0.0,0.2,0.0,0.015,
18,2020-01-01 06:00:00,Академика Анохина,55.658163,37.471434,1.0,0.5,0.0,735.9,74.0,0.0,0.1,0.0,0.015,
19,2020-01-01 06:20:00,Академика Анохина,55.658163,37.471434,0.9,0.3,314.0,736.2,74.0,0.0,0.1,0.0,0.02,
20,2020-01-01 06:40:00,Академика Анохина,55.658163,37.471434,0.9,0.7,0.0,736.6,75.0,0.0,0.1,0.001,0.016,
21,2020-01-01 07:00:00,Академика Анохина,55.658163,37.471434,0.8,0.6,357.0,737.0,75.0,0.0,0.1,0.001,0.012,
22,2020-01-01 07:20:00,Академика Анохина,55.658163,37.471434,0.7,0.6,281.0,737.5,73.0,0.0,0.2,0.001,0.012,
23,2020-01-01 07:40:00,Академика Анохина,55.658163,37.471434,0.7,1.2,0.0,737.8,72.0,0.0,0.2,0.001,0.011,
24,2020-01-01 08:00:00,Академика Анохина,55.658163,37.471434,0.5,0.9,0.0,738.2,70.0,0.3,0.2,0.0,0.011,
25,2020-01-01 08:20:00,Академика Анохина,55.658163,37.471434,0.3,0.9,3.0,738.6,68.0,0.0,0.2,0.0,0.011,
26,2020-01-01 08:40:00,Академика Анохина,55.658163,37.471434,0.3,0.6,0.0,739.0,66.0,0.0,0.2,0.0,0.011,
27,2020-01-01 09:00:00,Академика Анохина,55.658163,37.471434,0.1,0.8,299.0,739.4,65.0,0.0,0.2,0.0,0.01,
28,2020-01-01 09:20:00,Академика Анохина,55.658163,37.471434,0.0,0.8,308.0,739.8,65.0,0.0,0.2,0.001,0.009,
29,2020-01-01 09:40:00,Академика Анохина,55.658163,37.471434,-0.3,1.6,331.0,740.3,66.0,0.0,0.2,0.0,0.011,
30,2020-01-01 10:00:00,Академика Анохина,55.658163,37.471434,-0.6,1.3,0.0,740.8,63.0,0.0,0.2,0.0,0.012,
31,2020-01-01 10:20:00,Академика Анохина,55.658163,37.471434,-0.8,1.8,286.0,741.2,58.0,0.0,0.2,0.0,0.013,
32,2020-01-01 10:40:00,Академика Анохина,55.658163,37.471434,-1.1,1.5,322.0,741.7,55.0,0.0,0.2,0.0,0.01,
33,2020-01-01 11:00:00,Академика Анохина,55.658163,37.471434,-1.5,1.1,330.0,742.2,54.0,0.0,0.2,0.0,0.009,
34,2020-01-01 11:20:00,Академика Анохина,55.658163,37.471434,-1.8,1.5,0.0,742.4,53.0,0.0,0.2,0.0,0.009,
35,2020-01-01 11:40:00,Академика Анохина,55.658163,37.471434,-1.8,0.8,0.0,742.7,53.0,0.0,0.2,0.001,0.012,
36,2020-01-01 12:00:00,Академика Анохина,55.658163,37.471434,-1.7,0.8,56.0,742.8,53.0,0.0,0.2,0.001,0.014,
37,2020-01-01 12:20:00,Академика Анохина,55.658163,37.471434,-1.6,0.8,0.0,743.0,52.0,0.0,0.2,0.002,0.027,
38,2020-01-01 12:40:00,Академика Анохина,55.658163,37.471434,-1.6,0.6,315.0,743.1,52.0,0.0,0.2,0.0,0.017,
39,2020-01-01 13:00:00,Академика Анохина,55.658163,37.471434,-1.8,1.3,325.0,743.3,54.0,0.0,0.2,0.001,0.02,
40,2020-01-01 13:20:00,Академика Анохина,55.658163,37.471434,-2.0,1.2,305.0,743.6,56.0,0.0,0.2,0.001,0.016,
41,2020-01-01 13:40:00,Академика Анохина,55.658163,37.471434,-2.3,1.7,290.0,743.8,57.0,0.0,0.2,0.001,0.017,
42,2020-01-01 14:00:00,Академика Анохина,55.658163,37.471434,-2.1,1.5,0.0,744.0,55.0,0.0,0.2,0.002,0.024,
43,2020-01-01 14:20:00,Академика Анохина,55.658163,37.471434,-2.2,1.3,283.0,744.1,51.0,0.0,0.3,0.001,0.018,
44,2020-01-01 14:40:00,Академика Анохина,55.658163,37.471434,-2.4,1.6,324.0,744.3,55.0,0.0,0.3,0.002,0.013,
45,2020-01-01 15:00:00,Академика Анохина,55.658163,37.471434,-2.7,1.5,332.0,744.5,55.0,0.0,0.2,0.001,0.012,
46,2020-01-01 15:20:00,Академика Анохина,55.658163,37.471434,-3.0,2.1,0.0,744.7,53.0,0.0,0.2,0.001,0.01,
47,2020-01-01 15:40:00,Академика Анохина,55.658163,37.471434,-3.0,1.1,321.0,744.8,53.0,0.0,0.2,0.001,0.014,
48,2020-01-01 16:00:00,Академика Анохина,55.658163,37.471434,-3.1,1.1,0.0,745.1,53.0,0.0,0.2,0.0,0.014,
49,2020-01-01 16:20:00,Академика Анохина,55.658163,37.471434,-3.4,1.4,305.0,745.4,54.0,0.0,0.2,0.0,0.014,
50,2020-01-01 16:40:00,Академика Анохина,55.658163,37.471434,-3.5,0.6,0.0,745.5,54.0,0.0,0.2,0.0,0.015,
51,2020-01-01 17:00:00,Академика Анохина,55.658163,37.471434,-3.6,0.1,0.0,745.8,56.0,0.0,0.2,0.001,0.02,
52,2020-01-01 17:20:00,Академика Анохина,55.658163,37.471434,-3.8,0.1,0.0,745.9,57.0,0.0,0.2,0.0,0.019,
53,2020-01-01 17:40:00,Академика Анохина,55.658163,37.471434,-3.8,0.1,0.0,746.0,57.0,0.0,0.2,0.0,0.02,
54,2020-01-01 18:00:00,Академика Анохина,55.658163,37.471434,-3.6,0.1,0.0,746.0,58.0,0.0,0.5,0.0,0.021,
55,2020-01-01 18:20:00,Академика Анохина,55.658163,37.471434,-3.3,0.0,0.0,746.1,58.0,0.0,0.3,0.008,0.031,
56,2020-01-01 18:40:00,Академика Анохина,55.658163,37.471434,-3.1,0.1,0.0,746.2,57.0,0.0,0.3,0.002,0.033,
57,2020-01-01 19:00:00,Академика Анохина,55.658163,37.471434,-2.9,0.4,0.0,746.1,57.0,0.0,0.3,0.001,0.029,
58,2020-01-01 19:20:00,Академика Анохина,55.658163,37.471434,-2.7,0.2,324.0,746.1,58.0,0.0,0.3,0.002,0.02,
59,2020-01-01 19:40:00,Академика Анохина,55.658163,37.471434,-2.5,0.3,307.0,746.0,58.0,0.0,0.2,0.004,0.019,
60,2020-01-01 20:00:00,Академика Анохина,55.658163,37.471434,-2.4,0.2,0.0,746.0,58.0,0.0,0.2,0.002,0.016,
61,2020-01-01 20:20:00,Академика Анохина,55.658163,37.471434,-2.2,0.2,0.0,746.1,59.0,0.0,0.2,0.0,0.017,
62,2020-01-01 20:40:00,Академика Анохина,55.658163,37.471434,-2.1,0.0,0.0,746.2,59.0,0.0,0.1,0.0,0.017,
63,2020-01-01 21:00:00,Академика Анохина,55.658163,37.471434,-2.0,0.1,0.0,746.2,59.0,0.0,0.4,0.001,0.021,
64,2020-01-01 21:20:00,Академика Анохина,55.658163,37.471434,-2.0,0.1,0.0,746.4,59.0,0.0,0.2,0.0,0.03,
65,2020-01-01 21:40:00,Академика Анохина,55.658163,37.471434,-2.0,0.1,0.0,746.4,60.0,0.0,0.2,0.001,0.028,
66,2020-01-01 22:00:00,Академика Анохина,55.658163,37.471434,-1.9,0.2,0.0,746.5,60.0,0.0,0.2,0.001,0.023,
67,2020-01-01 22:20:00,Академика Анохина,55.658163,37.471434,-1.8,0.1,0.0,746.6,60.0,0.0,0.2,0.0,0.025,
68,2020-01-01 22:40:00,Академика Анохина,55.658163,37.471434,-1.9,0.2,0.0,746.5,61.0,0.0,0.1,0.0,0.023,
69,2020-01-01 23:00:00,Академика Анохина,55.658163,37.471434,-1.9,0.3,0.0,746.5,62.0,0.0,0.1,0.0,0.016,
70,2020-01-01 23:20:00,Академика Анохина,55.658163,37.471434,-2.0,0.3,0.0,746.4,63.0,0.0,0.1,0.0,0.015,
71,2020-01-01 23:40:00,Академика Анохина,55.658163,37.471434,-2.1,0.7,0.0,746.3,64.0,0.0,0.1,0.0,0.014,
72,2020-01-02 00:00:00,Академика Анохина,55.658163,37.471434,-2.2,0.7,227.0,746.3,66.0,0.0,0.1,0.0,0.014,
73,2020-01-02 00:20:00,Академика Анохина,55.658163,37.471434,-2.3,1.2,0.0,746.2,66.0,0.0,0.1,0.0,0.014,
74,2020-01-02 00:40:00,Академика Анохина,55.658163,37.471434,-2.2,0.7,0.0,746.2,67.0,0.0,0.1,0.0,0.017,
75,2020-01-02 01:00:00,Академика Анохина,55.658163,37.471434,-2.2,0.7,230.0,746.1,67.0,0.0,0.1,0.0,0.022,
76,2020-01-02 01:20:00,Академика Анохина,55.658163,37.471434,-2.2,1.3,235.0,746.0,67.0,0.0,0.1,0.0,0.017,
77,2020-01-02 01:40:00,Академика Анохина,55.658163,37.471434,-2.2,1.2,230.0,746.0,67.0,0.0,0.1,0.0,0.012,
78,2020-01-02 02:00:00,Академика Анохина,55.658163,37.471434,-2.1,1.0,227.0,746.0,67.0,0.0,0.1,0.0,0.013,
79,2020-01-02 02:20:00,Академика Анохина,55.658163,37.471434,-2.1,1.2,221.0,745.8,68.0,0.0,0.1,0.0,0.014,
80,2020-01-02 02:40:00,Академика Анохина,55.658163,37.471434,-2.0,1.4,234.0,745.8,67.0,0.0,0.1,0.0,0.014,
81,2020-01-02 03:00:00,Академика Анохина,55.658163,37.471434,-1.9,1.7,236.0,745.4,68.0,0.0,0.1,0.0,0.013,
82,2020-01-02 03:20:00,Академика Анохина,55.658163,37.471434,-1.9,2.0,227.0,745.1,68.0,0.0,0.1,0.0,0.011,
83,2020-01-02 03:40:00,Академика Анохина,55.658163,37.471434,-1.8,1.6,0.0,745.1,68.0,0.0,0.1,0.0,0.01,
84,2020-01-02 04:00:00,Академика Анохина,55.658163,37.471434,-1.7,1.3,217.0,745.1,68.0,0.0,0.1,0.0,0.009,
85,2020-01-02 04:20:00,Академика Анохина,55.658163,37.471434,-1.6,1.7,237.0,745.1,67.0,0.0,0.1,0.0,0.008,
86,2020-01-02 04:40:00,Академика Анохина,55.658163,37.471434,-1.7,1.2,233.0,744.7,68.0,0.0,0.1,0.0,0.008,
87,2020-01-02 05:00:00,Академика Анохина,55.658163,37.471434,-1.6,1.4,234.0,744.5,68.0,0.0,0.1,0.0,0.008,
88,2020-01-02 05:20:00,Академика Анохина,55.658163,37.471434,-1.5,1.7,227.0,744.4,68.0,0.0,0.1,0.0,0.009,
89,2020-01-02 05:40:00,Академика Анохина,55.658163,37.471434,-1.4,1.8,219.0,744.3,68.0,0.0,0.1,0.0,0.01,
90,2020-01-02 06:00:00,Академика Анохина,55.658163,37.471434,-1.4,1.8,232.0,744.2,68.0,0.0,0.1,0.0,0.01,
91,2020-01-02 06:20:00,Академика Анохина,55.658163,37.471434,-1.4,1.2,214.0,744.0,68.0,0.0,0.1,0.0,0.009,
92,2020-01-02 06:40:00,Академика Анохина,55.658163,37.471434,-1.3,1.7,230.0,743.9,68.0,0.0,0.1,0.0,0.01,
93,2020-01-02 07:00:00,Академика Анохина,55.658163,37.471434,-1.1,1.1,210.0,743.7,68.0,0.0,0.1,0.0,0.012,
94,2020-01-02 07:20:00,Академика Анохина,55.658163,37.471434,-0.9,1.1,0.0,743.7,68.0,0.0,0.2,0.0,0.012,
95,2020-01-02 07:40:00,Академика Анохина,55.658163,37.471434,-0.8,0.8,0.0,743.7,69.0,0.0,0.2,0.0,0.012,
96,2020-01-02 08:00:00,Академика Анохина,55.658163,37.471434,-0.6,0.3,0.0,743.5,69.0,0.0,0.2,0.0,0.011,
97,2020-01-02 08:20:00,Академика Анохина,55.658163,37.471434,-0.6,1.8,228.0,743.3,68.0,0.0,0.2,0.0,0.011,
98,2020-01-02 08:40:00,Академика Анохина,55.658163,37.471434,-0.6,2.5,221.0,742.9,67.0,0.0,0.2,0.0,0.012,
99,2020-01-02 09:00:00,Академика Анохина,55.658163,37.471434,-0.6,2.5,230.0,742.6,67.0,0.0,0.2,0.0,0.016,
100,2020-01-02 09:20:00,Академика Анохина,55.658163,37.471434,-0.5,2.2,223.0,742.7,67.0,0.0,0.2,0.001,0.018,
101,2020-01-02 09:40:00,Академика Анохина,55.658163,37.471434,-0.5,1.8,234.0,742.9,68.0,0.0,0.2,0.001,0.019,
102,2020-01-02 10:00:00,Академика Анохина,55.658163,37.471434,-0.5,1.8,231.0,743.0,68.0,0.0,0.2,0.001,0.021,
103,2020-01-02 10:20:00,Академика Анохина,55.658163,37.471434,-0.6,1.5,209.0,743.0,68.0,0.0,0.2,0.0,0.023,
104,2020-01-02 10:40:00,Академика Анохина,55.658163,37.471434,-0.6,1.5,234.0,742.9,68.0,0.0,0.2,0.001,0.02,
105,2020-01-02 11:00:00,Академика Анохина,55.658163,37.471434,-0.5,1.3,213.0,742.8,69.0,0.0,0.2,0.001,0.017,
106,2020-01-02 11:20:00,Академика Анохина,55.658163,37.471434,-0.4,1.4,188.0,742.8,69.0,0.0,0.2,0.003,0.022,
107,2020-01-02 11:40:00,Академика Анохина,55.658163,37.471434,-0.3,0.2,0.0,742.8,70.0,0.0,0.2,0.002,0.016,
108,2020-01-02 12:00:00,Академика Анохина,55.658163,37.471434,-0.2,0.0,223.0,742.9,70.0,0.0,0.2,0.001,0.018,
109,2020-01-02 12:20:00,Академика Анохина,55.658163,37.471434,0.0,0.2,267.0,742.7,70.0,0.0,0.2,0.003,0.022,
110,2020-01-02 12:40:00,Академика Анохина,55.658163,37.471434,0.1,0.2,0.0,742.5,70.0,0.0,0.3,0.005,0.02,
111,2020-01-02 13:00:00,Академика Анохина,55.658163,37.471434,0.2,0.2,0.0,742.3,70.0,0.0,0.2,0.003,0.02,
112,2020-01-02 13:20:00,Академика Анохина,55.658163,37.471434,0.4,0.2,0.0,742.3,71.0,0.0,0.2,0.001,0.019,
113,2020-01-02 13:40:00,Академика Анохина,55.658163,37.471434,0.5,0.1,0.0,742.2,71.0,0.0,0.2,0.006,0.021,
114,2020-01-02 14:00:00,Академика Анохина,55.658163,37.471434,0.6,0.1,0.0,742.3,71.0,0.0,0.2,0.007,0.028,
115,2020-01-02 14:20:00,Академика Анохина,55.658163,37.471434,0.6,0.2,0.0,742.3,70.0,0.0,0.2,0.004,0.026,
116,2020-01-02 14:40:00,Академика Анохина,55.658163,37.471434,0.6,0.0,0.0,742.5,71.0,0.0,0.2,0.011,0.028,
117,2020-01-02 15:00:00,Академика Анохина,55.658163,37.471434,0.7,0.1,0.0,742.5,70.0,0.0,0.3,0.001,0.023,
118,2020-01-02 15:20:00,Академика Анохина,55.658163,37.471434,0.9,0.1,0.0,742.6,71.0,0.0,0.3,0.003,0.023,
119,2020-01-02 15:40:00,Академика Анохина,55.658163,37.471434,0.9,0.0,0.0,742.6,71.0,0.0,0.2,0.004,0.026,
120,2020-01-02 16:00:00,Академика Анохина,55.658163,37.471434,1.0,0.1,307.0,742.6,71.0,0.0,0.2,0.003,0.025,
121,2020-01-02 16:20:00,Академика Анохина,55.658163,37.471434,1.1,0.2,0.0,742.8,71.0,0.0,0.3,0.002,0.029,
122,2020-01-02 16:40:00,Академика Анохина,55.658163,37.471434,1.3,0.1,0.0,742.8,71.0,0.0,0.3,0.002,0.028,
123,2020-01-02 17:00:00,Академика Анохина,55.658163,37.471434,1.4,0.2,0.0,743.1,70.0,0.0,0.2,0.003,0.027,
124,2020-01-02 17:20:00,Академика Анохина,55.658163,37.471434,1.5,0.1,0.0,743.4,70.0,0.0,0.2,0.004,0.025,
125,2020-01-02 17:40:00,Академика Анохина,55.658163,37.471434,1.5,0.1,0.0,743.4,70.0,0.3,0.2,0.001,0.021,
126,2020-01-02 18:00:00,Академика Анохина,55.658163,37.471434,1.6,0.4,346.0,743.6,69.0,0.3,0.2,0.001,0.02,
127,2020-01-02 18:20:00,Академика Анохина,55.658163,37.471434,1.6,0.2,0.0,743.8,69.0,0.3,0.2,0.009,0.031,
128,2020-01-02 18:40:00,Академика Анохина,55.658163,37.471434,1.6,0.3,0.0,743.8,69.0,0.0,0.3,0.007,0.036,
129,2020-01-02 19:00:00,Академика Анохина,55.658163,37.471434,1.6,0.2,0.0,743.9,69.0,0.0,0.2,0.013,0.033,
130,2020-01-02 19:20:00,Академика Анохина,55.658163,37.471434,1.6,0.2,0.0,743.9,70.0,0.0,0.2,0.003,0.024,
131,2020-01-02 19:40:00,Академика Анохина,55.658163,37.471434,1.6,0.3,357.0,744.2,69.0,0.0,0.2,0.001,0.019,
132,2020-01-02 20:00:00,Академика Анохина,55.658163,37.471434,1.7,0.1,342.0,744.4,69.0,0.0,0.2,0.003,0.022,
133,2020-01-02 20:20:00,Академика Анохина,55.658163,37.471434,1.7,0.0,0.0,744.3,68.0,0.0,0.2,0.003,0.029,
134,2020-01-02 20:40:00,Академика Анохина,55.658163,37.471434,1.7,0.0,0.0,744.5,69.0,0.0,0.2,0.004,0.033,
135,2020-01-02 21:00:00,Академика Анохина,55.658163,37.471434,1.7,0.0,0.0,744.6,70.0,0.3,0.2,0.004,0.035,
136,2020-01-02 21:20:00,Академика Анохина,55.658163,37.471434,1.6,0.0,0.0,744.7,70.0,0.0,0.2,0.001,0.035,
137,2020-01-02 21:40:00,Академика Анохина,55.658163,37.471434,1.5,0.0,0.0,744.7,70.0,0.0,0.2,0.004,0.039,
138,2020-01-02 22:00:00,Академика Анохина,55.658163,37.471434,1.5,0.0,0.0,744.9,70.0,0.0,0.2,0.001,0.037,
139,2020-01-02 22:20:00,Академика Анохина,55.658163,37.471434,1.5,0.0,0.0,744.9,70.0,0.0,0.2,0.001,0.035,
140,2020-01-02 22:40:00,Академика Анохина,55.658163,37.471434,1.5,0.0,0.0,744.8,71.0,0.0,0.2,0.001,0.033,
141,2020-01-02 23:00:00,Академика Анохина,55.658163,37.471434,1.5,0.0,0.0,744.7,71.0,0.0,0.2,0.008,0.039,
142,2020-01-02 23:20:00,Академика Анохина,55.658163,37.471434,1.5,0.0,0.0,744.9,71.0,0.0,0.2,0.003,0.034,
143,2020-01-02 23:40:00,Академика Анохина,55.658163,37.471434,1.6,0.1,0.0,745.0,71.0,0.0,0.2,0.0,0.031,
144,2020-01-03 00:00:00,Академика Анохина,55.658163,37.471434,1.7,0.0,0.0,745.2,71.0,0.0,0.2,0.0,0.025,
145,2020-01-03 00:20:00,Академика Анохина,55.658163,37.471434,1.7,0.0,0.0,745.3,70.0,0.0,0.2,0.001,0.025,
146,2020-01-03 00:40:00,Академика Анохина,55.658163,37.471434,1.7,0.0,0.0,745.3,70.0,0.0,0.2,0.003,0.024,
147,2020-01-03 01:00:00,Академика Анохина,55.658163,37.471434,1.7,0.3,0.0,745.5,70.0,0.0,0.1,0.0,0.019,
148,2020-01-03 01:20:00,Академика Анохина,55.658163,37.471434,1.7,0.1,0.0,745.4,71.0,0.0,0.1,0.0,0.016,
149,2020-01-03 01:40:00,Академика Анохина,55.658163,37.471434,1.6,0.0,0.0,745.7,71.0,0.0,0.1,0.0,0.013,
150,2020-01-03 02:00:00,Академика Анохина,55.658163,37.471434,1.6,0.3,307.0,745.7,70.0,0.0,0.1,0.0,0.013,
151,2020-01-03 02:20:00,Академика Анохина,55.658163,37.471434,1.6,0.0,0.0,745.7,71.0,0.0,0.1,0.0,0.015,
152,2020-01-03 02:40:00,Академика Анохина,55.658163,37.471434,1.6,0.1,0.0,745.9,71.0,0.0,0.1,0.0,0.019,
153,2020-01-03 03:00:00,Академика Анохина,55.658163,37.471434,1.6,0.0,0.0,745.6,70.0,0.0,0.1,0.001,0.018,
154,2020-01-03 03:20:00,Академика Анохина,55.658163,37.471434,1.6,0.0,224.0,745.5,70.0,0.0,0.1,0.001,0.015,
155,2020-01-03 03:40:00,Академика Анохина,55.658163,37.471434,1.6,0.3,0.0,745.3,72.0,0.0,0.1,0.0,0.012,
156,2020-01-03 04:00:00,Академика Анохина,55.658163,37.471434,1.6,0.0,0.0,745.2,72.0,0.0,0.1,0.0,0.011,
157,2020-01-03 04:20:00,Академика Анохина,55.658163,37.471434,1.5,0.2,0.0,745.0,73.0,0.0,0.1,0.0,0.011,
158,2020-01-03 04:40:00,Академика Анохина,55.658163,37.471434,1.5,0.7,0.0,745.1,72.0,0.0,0.1,0.0,0.008,
159,2020-01-03 05:00:00,Академика Анохина,55.658163,37.471434,1.5,0.1,0.0,745.3,72.0,0.0,0.1,0.0,0.009,
160,2020-01-03 05:20:00,Академика Анохина,55.658163,37.471434,1.5,0.2,0.0,745.2,72.0,0.0,0.1,0.0,0.009,
161,2020-01-03 05:40:00,Академика Анохина,55.658163,37.471434,1.4,0.6,236.0,745.0,72.0,0.0,0.1,0.0,0.009,
162,2020-01-03 06:00:00,Академика Анохина,55.658163,37.471434,1.3,1.5,231.0,744.8,72.0,0.0,0.1,0.0,0.009,
163,2020-01-03 06:20:00,Академика Анохина,55.658163,37.471434,1.2,1.3,0.0,744.8,72.0,0.0,0.1,0.0,0.01,
164,2020-01-03 06:40:00,Академика Анохина,55.658163,37.471434,1.2,0.4,0.0,745.1,72.0,0.0,0.1,0.001,0.01,
165,2020-01-03 07:00:00,Академика Анохина,55.658163,37.471434,1.2,0.6,216.0,745.1,72.0,0.0,0.1,0.001,0.013,
166,2020-01-03 07:20:00,Академика Анохина,55.658163,37.471434,1.1,1.3,242.0,744.9,72.0,0.0,0.0,0.0,0.012,
167,2020-01-03 07:40:00,Академика Анохина,55.658163,37.471434,1.0,1.6,0.0,744.9,72.0,0.0,0.0,0.001,0.01,
168,2020-01-03 08:00:00,Академика Анохина,55.658163,37.471434,1.0,1.8,0.0,744.9,72.0,0.0,0.0,0.0,0.01,
169,2020-01-03 08:20:00,Академика Анохина,55.658163,37.471434,1.0,1.4,226.0,745.0,72.0,0.0,0.0,0.0,0.013,
170,2020-01-03 08:40:00,Академика Анохина,55.658163,37.471434,0.9,1.6,230.0,745.1,73.0,0.0,0.0,0.0,0.014,
171,2020-01-03 09:00:00,Академика Анохина,55.658163,37.471434,0.9,1.6,238.0,745.1,72.0,0.0,0.0,0.0,0.013,
172,2020-01-03 09:20:00,Академика Анохина,55.658163,37.471434,0.9,1.4,222.0,745.1,72.0,0.0,0.0,0.0,0.013,
173,2020-01-03 09:40:00,Академика Анохина,55.658163,37.471434,0.9,1.9,216.0,745.0,73.0,0.0,0.0,0.0,0.013,
174,2020-01-03 10:00:00,Академика Анохина,55.658163,37.471434,0.9,1.5,231.0,745.1,72.0,0.0,0.0,0.001,0.017,
175,2020-01-03 10:20:00,Академика Анохина,55.658163,37.471434,0.9,2.8,219.0,745.1,73.0,0.0,0.0,0.0,0.02,
176,2020-01-03 10:40:00,Академика Анохина,55.658163,37.471434,1.0,1.8,217.0,745.0,73.0,0.0,0.0,0.0,0.016,
177,2020-01-03 11:00:00,Академика Анохина,55.658163,37.471434,1.1,2.1,225.0,745.0,72.0,0.0,0.0,0.001,0.016,
178,2020-01-03 11:20:00,Академика Анохина,55.658163,37.471434,1.1,2.3,203.0,744.9,72.0,0.0,0.0,0.001,0.017,
179,2020-01-03 11:40:00,Академика Анохина,55.658163,37.471434,1.2,2.3,226.0,744.9,72.0,0.0,0.0,0.001,0.016,
180,2020-01-03 12:00:00,Академика Анохина,55.658163,37.471434,1.3,2.3,231.0,744.8,72.0,0.0,0.0,0.001,0.017,
181,2020-01-03 12:20:00,Академика Анохина,55.658163,37.471434,1.4,2.6,234.0,744.6,71.0,0.0,0.0,0.001,0.017,
182,2020-01-03 12:40:00,Академика Анохина,55.658163,37.471434,1.4,2.5,228.0,744.5,71.0,0.0,0.0,0.001,0.017,
183,2020-01-03 13:00:00,Академика Анохина,55.658163,37.471434,1.4,2.0,0.0,744.4,71.0,0.0,0.0,0.001,0.018,
184,2020-01-03 13:20:00,Академика Анохина,55.658163,37.471434,1.5,2.4,222.0,744.2,71.0,0.0,0.0,0.0,0.019,
185,2020-01-03 13:40:00,Академика Анохина,55.658163,37.471434,1.5,2.1,232.0,744.2,71.0,0.0,0.0,0.001,0.018,
186,2020-01-03 14:00:00,Академика Анохина,55.658163,37.471434,1.5,2.3,240.0,744.1,70.0,0.0,0.0,0.0,0.017,
187,2020-01-03 14:20:00,Академика Анохина,55.658163,37.471434,1.6,1.8,231.0,744.0,70.0,0.0,0.0,0.001,0.019,
188,2020-01-03 14:40:00,Академика Анохина,55.658163,37.471434,1.6,2.0,232.0,744.0,69.0,0.0,0.0,0.006,0.022,
189,2020-01-03 15:00:00,Академика Анохина,55.658163,37.471434,1.6,2.5,229.0,743.9,69.0,0.0,0.0,0.001,0.018,
190,2020-01-03 15:20:00,Академика Анохина,55.658163,37.471434,1.5,2.2,227.0,744.0,69.0,0.0,0.0,0.001,0.02,
191,2020-01-03 15:40:00,Академика Анохина,55.658163,37.471434,1.4,2.5,215.0,744.0,68.0,0.0,0.0,0.002,0.019,
192,2020-01-03 16:00:00,Академика Анохина,55.658163,37.471434,1.4,1.8,213.0,743.8,68.0,0.0,0.0,0.0,0.018,
193,2020-01-03 16:20:00,Академика Анохина,55.658163,37.471434,1.3,2.6,237.0,743.8,68.0,0.0,0.0,0.0,0.02,
194,2020-01-03 16:40:00,Академика Анохина,55.658163,37.471434,1.2,2.7,230.0,743.7,68.0,0.0,0.0,0.001,0.023,
195,2020-01-03 17:00:00,Академика Анохина,55.658163,37.471434,1.0,3.1,232.0,743.7,67.0,0.0,0.0,0.001,0.019,
196,2020-01-03 17:20:00,Академика Анохина,55.658163,37.471434,0.9,2.2,242.0,743.7,68.0,0.0,0.0,0.0,0.022,
