,Дата и время,Станция,Широта,Долгота,Температура,Скорость ветра,Направление ветра,Давление,Влажность,Осадки,CO,NO,NO2,PM2.5,PM10
0,2020-01-01 00:00:00,Спиридоновка,55.759354,37.595584,2.5,0.4,234.0,732.4,97.0,0.0,0.2,0.001,0.024,0.008,0.01
1,2020-01-01 00:20:00,Спиридоновка,55.759354,37.595584,2.6,0.5,0.0,732.4,97.0,0.0,0.2,0.001,0.024,0.011,0.011
2,2020-01-01 00:40:00,Спиридоновка,55.759354,37.595584,2.6,0.4,230.0,732.5,97.0,0.0,0.2,0.001,0.024,0.012,0.011
3,2020-01-01 01:00:00,Спиридоновка,55.759354,37.595584,2.7,0.4,212.0,732.6,96.5,0.0,0.1,0.001,0.024,0.012,0.013
4,2020-01-01 01:20:00,Спиридоновка,55.759354,37.595584,2.7,0.4,226.0,732.7,96.0,0.0,0.1,0.001,0.025,0.016,0.017
5,2020-01-01 01:40:00,Спиридоновка,55.759354,37.595584,2.7,0.5,210.0,732.9,96.0,0.0,0.1,0.001,0.024,0.021,0.022
6,2020-01-01 02:00:00,Спиридоновка,55.759354,37.595584,2.7,0.4,199.0,733.0,96.0,0.0,0.1,0.001,0.023,0.025,0.028
7,2020-01-01 02:20:00,Спиридоновка,55.759354,37.595584,2.7,0.3,209.0,733.1,96.0,0.0,0.1,0.001,0.019,0.025,0.03
8,2020-01-01 02:40:00,Спиридоновка,55.759354,37.595584,2.6,0.3,0.0,733.3,96.0,0.0,0.1,0.001,0.017,0.025,0.032
9,2020-01-01 03:00:00,Спиридоновка,55.759354,37.595584,2.6,0.2,0.0,733.4,96.0,0.0,0.1,0.001,0.016,0.023,0.029
10,2020-01-01 03:20:00,Спиридоновка,55.759354,37.595584,2.5,0.2,0.0,733.6,96.5,0.0,0.3,0.0,0.016,0.016,0.028
11,2020-01-01 03:40:00,Спиридоновка,55.759354,37.595584,2.5,0.3,197.0,733.7,96.1,0.0,0.3,0.0,0.017,0.013,0.018
12,2020-01-01 04:00:00,Спиридоновка,55.759354,37.595584,2.5,0.3,232.0,734.0,95.7,0.0,0.3,0.0,0.017,0.01,0.014
13,2020-01-01 04:20:00,Спиридоновка,55.759354,37.595584,2.4,0.2,204.0,734.2,96.0,0.0,0.3,0.001,0.018,0.01,0.012
14,2020-01-01 04:40:00,Спиридоновка,55.759354,37.595584,2.3,0.3,212.0,734.4,96.0,0.0,0.3,0.0,0.018,0.008,0.01
15,2020-01-01 05:00:00,Спиридоновка,55.759354,37.595584,2.2,0.4,0.0,734.6,96.0,0.0,0.3,0.0,0.017,0.005,0.008
16,2020-01-01 05:20:00,Спиридоновка,55.759354,37.595584,2.2,0.4,0.0,734.9,96.0,0.0,0.3,0.0,0.016,0.01,0.008
17,2020-01-01 05:40:00,Спиридоновка,55.759354,37.595584,2.1,0.3,178.0,735.3,96.0,0.0,0.3,0.001,0.015,0.008,0.007
18,2020-01-01 06:00:00,Спиридоновка,55.759354,37.595584,2.0,0.4,320.0,735.6,95.9,0.0,0.3,0.001,0.017,0.006,0.006
19,2020-01-01 06:20:00,Спиридоновка,55.759354,37.595584,1.9,0.5,209.0,736.0,96.0,0.0,0.3,0.001,0.018,0.008,0.006
20,2020-01-01 06:40:00,Спиридоновка,55.759354,37.595584,1.8,1.0,312.0,736.4,94.5,0.0,0.3,0.0,0.014,0.005,0.008
21,2020-01-01 07:00:00,Спиридоновка,55.759354,37.595584,1.7,0.7,121.0,736.8,93.0,0.0,0.3,0.001,0.011,0.007,0.006
22,2020-01-01 07:20:00,Спиридоновка,55.759354,37.595584,1.7,0.7,168.0,737.2,92.0,0.0,0.3,0.0,0.011,0.008,0.005
23,2020-01-01 07:40:00,Спиридоновка,55.759354,37.595584,1.5,0.6,192.0,737.5,93.2,0.0,0.3,0.0,0.01,0.006,0.007
24,2020-01-01 08:00:00,Спиридоновка,55.759354,37.595584,1.3,0.6,80.0,738.0,94.0,0.0,0.3,0.0,0.012,0.008,0.008
25,2020-01-01 08:20:00,Спиридоновка,55.759354,37.595584,1.0,1.0,48.0,738.4,92.6,0.0,0.3,0.0,0.011,0.006,0.007
26,2020-01-01 08:40:00,Спиридоновка,55.759354,37.595584,0.9,0.9,295.0,738.8,90.0,0.0,0.3,0.0,0.01,0.006,0.007
27,2020-01-01 09:00:00,Спиридоновка,55.759354,37.595584,0.9,0.4,0.0,739.2,89.7,0.0,0.3,0.0,0.01,0.006,0.006
28,2020-01-01 09:20:00,Спиридоновка,55.759354,37.595584,0.8,0.7,332.0,739.6,90.6,0.0,0.3,0.0,0.011,0.007,0.008
29,2020-01-01 09:40:00,Спиридоновка,55.759354,37.595584,0.3,0.9,327.0,740.1,93.0,0.0,0.3,0.0,0.011,0.005,0.008
30,2020-01-01 10:00:00,Спиридоновка,55.759354,37.595584,0.1,1.0,220.0,740.5,87.8,0.0,0.2,0.001,0.015,0.008,0.002
31,2020-01-01 10:20:00,Спиридоновка,55.759354,37.595584,-0.3,1.0,299.0,741.1,82.9,0.0,0.2,0.001,0.014,0.007,0.001
32,2020-01-01 10:40:00,Спиридоновка,55.759354,37.595584,-0.6,1.0,0.0,741.5,77.0,0.0,0.2,0.0,0.012,0.005,0.005
33,2020-01-01 11:00:00,Спиридоновка,55.759354,37.595584,-0.9,1.0,183.0,742.0,73.5,0.0,0.2,0.0,0.009,0.005,0.005
34,2020-01-01 11:20:00,Спиридоновка,55.759354,37.595584,-1.0,1.0,0.0,742.2,72.5,0.0,0.2,0.001,0.008,0.007,0.005
35,2020-01-01 11:40:00,Спиридоновка,55.759354,37.595584,-1.0,0.8,189.0,742.4,73.4,0.0,0.2,0.001,0.008,0.006,0.007
36,2020-01-01 12:00:00,Спиридоновка,55.759354,37.595584,-0.9,0.8,0.0,742.6,74.2,0.0,0.2,0.001,0.008,0.005,0.006
37,2020-01-01 12:20:00,Спиридоновка,55.759354,37.595584,-1.1,0.8,331.0,742.8,77.0,0.0,0.2,0.001,0.008,0.006,0.007
38,2020-01-01 12:40:00,Спиридоновка,55.759354,37.595584,-1.1,0.6,152.0,742.9,78.9,0.0,0.3,0.001,0.013,0.005,0.007
39,2020-01-01 13:00:00,Спиридоновка,55.759354,37.595584,-1.0,0.5,193.0,743.0,80.3,0.0,0.3,0.001,0.022,0.006,0.007
40,2020-01-01 13:20:00,Спиридоновка,55.759354,37.595584,-1.0,0.6,203.0,743.3,81.7,0.0,0.3,0.001,0.021,0.008,0.008
41,2020-01-01 13:40:00,Спиридоновка,55.759354,37.595584,-1.1,0.5,0.0,743.5,82.0,0.0,0.3,0.001,0.016,0.005,0.007
42,2020-01-01 14:00:00,Спиридоновка,55.759354,37.595584,-1.2,0.7,0.0,743.5,79.0,0.0,0.3,0.001,0.013,0.004,0.004
43,2020-01-01 14:20:00,Спиридоновка,55.759354,37.595584,-1.2,0.9,4.0,743.7,73.5,0.0,0.2,0.001,0.01,0.004,0.002
44,2020-01-01 14:40:00,Спиридоновка,55.759354,37.595584,-1.4,0.8,160.0,743.9,73.2,0.0,0.2,0.001,0.008,0.006,0.004
45,2020-01-01 15:00:00,Спиридоновка,55.759354,37.595584,-1.5,0.6,287.0,744.1,75.3,0.0,0.2,0.001,0.009,0.006,0.005
46,2020-01-01 15:20:00,Спиридоновка,55.759354,37.595584,-1.5,0.4,0.0,744.2,77.0,0.0,0.1,0.001,0.011,0.006,0.006
47,2020-01-01 15:40:00,Спиридоновка,55.759354,37.595584,-1.7,0.4,0.0,744.4,77.4,0.0,0.1,0.001,0.013,0.005,0.006
48,2020-01-01 16:00:00,Спиридоновка,55.759354,37.595584,-1.9,0.4,170.0,744.6,78.0,0.0,0.1,0.001,0.015,0.006,0.007
49,2020-01-01 16:20:00,Спиридоновка,55.759354,37.595584,-2.2,0.7,208.0,744.9,78.0,0.0,0.1,0.001,0.017,0.007,0.008
50,2020-01-01 16:40:00,Спиридоновка,55.759354,37.595584,-2.4,0.6,295.0,745.2,78.4,0.0,0.1,0.001,0.019,0.007,0.007
51,2020-01-01 17:00:00,Спиридоновка,55.759354,37.595584,-2.5,0.4,0.0,745.3,80.6,0.0,0.1,0.0,0.022,0.006,0.007
52,2020-01-01 17:20:00,Спиридоновка,55.759354,37.595584,-2.5,0.6,214.0,745.4,82.0,0.0,0.1,0.0,0.025,0.007,0.007
53,2020-01-01 17:40:00,Спиридоновка,55.759354,37.595584,-2.6,0.6,222.0,745.5,83.2,0.0,0.1,0.001,0.025,0.006,0.008
54,2020-01-01 18:00:00,Спиридоновка,55.759354,37.595584,-2.5,0.6,341.0,745.5,84.0,0.0,0.1,0.001,0.027,0.006,0.008
55,2020-01-01 18:20:00,Спиридоновка,55.759354,37.595584,-2.2,0.4,207.0,745.6,84.0,0.0,0.1,0.001,0.028,0.007,0.008
56,2020-01-01 18:40:00,Спиридоновка,55.759354,37.595584,-2.1,0.7,0.0,745.6,84.0,0.0,0.1,0.001,0.029,0.005,0.008
57,2020-01-01 19:00:00,Спиридоновка,55.759354,37.595584,-2.0,0.9,172.0,745.7,84.6,0.0,0.1,0.001,0.03,0.006,0.008
58,2020-01-01 19:20:00,Спиридоновка,55.759354,37.595584,-1.8,0.6,0.0,745.6,85.2,0.0,0.1,0.001,0.028,0.005,0.008
59,2020-01-01 19:40:00,Спиридоновка,55.759354,37.595584,-1.7,0.5,208.0,745.5,85.9,0.0,0.1,0.001,0.027,0.006,0.009
60,2020-01-01 20:00:00,Спиридоновка,55.759354,37.595584,-1.5,0.6,184.0,745.6,86.0,0.0,0.1,0.001,0.028,0.007,0.01
61,2020-01-01 20:20:00,Спиридоновка,55.759354,37.595584,-1.4,0.4,0.0,745.7,86.0,0.0,0.1,0.001,0.026,0.01,0.01
62,2020-01-01 20:40:00,Спиридоновка,55.759354,37.595584,-1.2,0.4,0.0,745.7,86.2,0.0,0.1,0.001,0.025,0.011,0.009
63,2020-01-01 21:00:00,Спиридоновка,55.759354,37.595584,-1.1,0.5,174.0,745.8,86.3,0.0,0.1,0.001,0.023,0.007,0.01
64,2020-01-01 21:20:00,Спиридоновка,55.759354,37.595584,-1.1,0.4,189.0,745.9,87.0,0.0,0.1,0.001,0.026,0.007,0.011
65,2020-01-01 21:40:00,Спиридоновка,55.759354,37.595584,-1.0,0.6,183.0,745.9,87.0,0.0,0.1,0.001,0.029,0.006,0.009
66,2020-01-01 22:00:00,Спиридоновка,55.759354,37.595584,-1.0,0.4,163.0,746.0,87.5,0.0,0.1,0.0,0.027,0.006,0.008
67,2020-01-01 22:20:00,Спиридоновка,55.759354,37.595584,-0.9,0.5,190.0,746.1,87.4,0.0,0.1,0.001,0.027,0.005,0.007
68,2020-01-01 22:40:00,Спиридоновка,55.759354,37.595584,-0.8,0.4,206.0,746.1,88.2,0.0,0.1,0.001,0.027,0.005,0.008
69,2020-01-01 23:00:00,Спиридоновка,55.759354,37.595584,-0.9,0.6,194.0,746.0,90.3,0.0,0.1,0.0,0.022,0.004,0.008
70,2020-01-01 23:20:00,Спиридоновка,55.759354,37.595584,-1.0,0.7,224.0,745.9,91.0,0.0,0.1,0.0,0.017,0.006,0.007
71,2020-01-01 23:40:00,Спиридоновка,55.759354,37.595584,-0.9,0.8,0.0,745.8,91.8,0.0,0.2,0.001,0.017,0.004,0.006
72,2020-01-02 00:00:00,Спиридоновка,55.759354,37.595584,-0.9,0.9,171.0,745.7,92.0,0.0,0.1,0.001,0.016,0.005,0.006
73,2020-01-02 00:20:00,Спиридоновка,55.759354,37.595584,-0.9,0.8,185.0,745.6,92.2,0.0,0.1,0.001,0.014,0.005,0.006
74,2020-01-02 00:40:00,Спиридоновка,55.759354,37.595584,-0.8,0.5,226.0,745.7,92.0,0.0,0.1,0.001,0.014,0.007,0.007
75,2020-01-02 01:00:00,Спиридоновка,55.759354,37.595584,-0.6,0.2,238.0,745.7,93.4,0.0,0.1,0.0,0.014,0.007,0.007
76,2020-01-02 01:20:00,Спиридоновка,55.759354,37.595584,-0.7,0.7,195.0,745.6,93.8,0.0,0.1,0.0,0.019,0.005,0.007
77,2020-01-02 01:40:00,Спиридоновка,55.759354,37.595584,-1.0,1.0,0.0,745.4,94.6,0.0,0.1,0.0,0.018,0.008,0.007
78,2020-01-02 02:00:00,Спиридоновка,55.759354,37.595584,-1.0,0.5,191.0,745.5,95.7,0.0,0.1,0.0,0.019,0.007,0.008
79,2020-01-02 02:20:00,Спиридоновка,55.759354,37.595584,-0.9,0.7,179.0,745.4,96.0,0.0,0.1,0.0,0.018,0.005,0.006
80,2020-01-02 02:40:00,Спиридоновка,55.759354,37.595584,-0.9,1.1,222.0,745.2,96.0,0.0,0.1,0.0,0.017,0.004,0.002
81,2020-01-02 03:00:00,Спиридоновка,55.759354,37.595584,-0.9,1.1,158.0,745.0,96.0,0.0,0.1,0.0,0.015,0.003,0.0
82,2020-01-02 03:20:00,Спиридоновка,55.759354,37.595584,-0.8,1.0,197.0,744.6,95.0,0.0,0.0,0.0,0.013,0.004,0.0
83,2020-01-02 03:40:00,Спиридоновка,55.759354,37.595584,-0.8,1.4,169.0,744.6,95.2,0.0,0.0,0.0,0.014,0.006,0.002
84,2020-01-02 04:00:00,Спиридоновка,55.759354,37.595584,-0.8,1.3,168.0,744.6,96.0,0.0,0.0,0.0,0.014,0.005,0.006
85,2020-01-02 04:20:00,Спиридоновка,55.759354,37.595584,-0.8,1.2,166.0,744.5,96.0,0.0,0.0,0.0,0.012,0.004,0.005
86,2020-01-02 04:40:00,Спиридоновка,55.759354,37.595584,-0.8,1.3,180.0,744.3,96.3,0.0,0.0,0.0,0.011,0.004,0.007
87,2020-01-02 05:00:00,Спиридоновка,55.759354,37.595584,-0.7,1.3,131.0,744.0,96.3,0.0,0.0,0.0,0.01,0.005,0.006
88,2020-01-02 05:20:00,Спиридоновка,55.759354,37.595584,-0.5,1.6,158.0,743.8,95.3,0.0,0.0,0.0,0.01,0.007,0.005
89,2020-01-02 05:40:00,Спиридоновка,55.759354,37.595584,-0.4,1.3,187.0,743.7,95.0,0.0,0.0,0.0,0.011,0.006,0.006
90,2020-01-02 06:00:00,Спиридоновка,55.759354,37.595584,-0.4,1.0,167.0,743.6,95.9,0.0,0.0,0.0,0.013,0.008,0.008
91,2020-01-02 06:20:00,Спиридоновка,55.759354,37.595584,-0.3,1.5,239.0,743.4,96.0,0.0,0.0,0.0,0.016,0.009,0.007
92,2020-01-02 06:40:00,Спиридоновка,55.759354,37.595584,-0.2,1.3,180.0,743.3,96.0,0.0,0.0,0.001,0.016,0.007,0.007
93,2020-01-02 07:00:00,Спиридоновка,55.759354,37.595584,0.0,1.1,0.0,743.2,95.7,0.0,0.0,0.001,0.017,0.006,0.007
94,2020-01-02 07:20:00,Спиридоновка,55.759354,37.595584,0.3,1.0,185.0,743.1,95.1,0.0,0.0,0.001,0.018,0.006,0.009
95,2020-01-02 07:40:00,Спиридоновка,55.759354,37.595584,0.4,1.5,156.0,743.1,94.2,0.0,0.0,0.001,0.015,0.006,0.01
96,2020-01-02 08:00:00,Спиридоновка,55.759354,37.595584,0.4,1.5,181.0,742.9,94.4,0.0,0.0,0.001,0.011,0.003,0.008
97,2020-01-02 08:20:00,Спиридоновка,55.759354,37.595584,0.4,1.2,172.0,742.6,95.1,0.0,0.0,0.001,0.013,0.005,0.007
98,2020-01-02 08:40:00,Спиридоновка,55.759354,37.595584,0.4,1.6,209.0,742.3,96.0,0.0,0.0,0.001,0.017,0.006,0.007
99,2020-01-02 09:00:00,Спиридоновка,55.759354,37.595584,0.4,1.5,176.0,742.1,95.6,0.0,0.0,0.001,0.017,0.005,0.005
100,2020-01-02 09:20:00,Спиридоновка,55.759354,37.595584,0.5,1.3,227.0,742.1,95.0,0.0,0.0,0.001,0.018,0.008,0.007
101,2020-01-02 09:40:00,Спиридоновка,55.759354,37.595584,0.6,0.6,187.0,742.3,95.0,0.0,0.0,0.001,0.022,0.007,0.011
102,2020-01-02 10:00:00,Спиридоновка,55.759354,37.595584,0.7,0.8,197.0,742.4,95.8,0.0,0.0,0.001,0.025,0.006,0.007
103,2020-01-02 10:20:00,Спиридоновка,55.759354,37.595584,0.7,0.7,0.0,742.4,96.2,0.0,0.0,0.002,0.026,0.006,0.008
104,2020-01-02 10:40:00,Спиридоновка,55.759354,37.595584,0.7,0.5,162.0,742.3,96.9,0.0,0.1,0.004,0.025,0.006,0.01
105,2020-01-02 11:00:00,Спиридоновка,55.759354,37.595584,0.7,0.8,173.0,742.3,97.1,0.0,0.1,0.003,0.03,0.005,0.01
106,2020-01-02 11:20:00,Спиридоновка,55.759354,37.595584,0.7,0.6,0.0,742.2,97.9,0.2,0.1,0.003,0.031,0.006,0.009
107,2020-01-02 11:40:00,Спиридоновка,55.759354,37.595584,0.8,0.8,0.0,742.4,98.0,0.2,0.0,0.002,0.027,0.006,0.009
108,2020-01-02 12:00:00,Спиридоновка,55.759354,37.595584,0.9,0.0,0.0,742.4,97.6,0.0,0.1,0.003,0.021,0.005,0.007
109,2020-01-02 12:20:00,Спиридоновка,55.759354,37.595584,1.0,0.0,0.0,742.2,97.0,0.0,0.1,0.003,0.018,0.004,0.006
110,2020-01-02 12:40:00,Спиридоновка,55.759354,37.595584,1.2,0.0,0.0,742.1,97.0,0.0,0.0,0.003,0.018,0.003,0.006
111,2020-01-02 13:00:00,Спиридоновка,55.759354,37.595584,1.3,0.0,0.0,741.9,96.5,0.0,0.0,0.002,0.018,0.004,0.005
112,2020-01-02 13:20:00,Спиридоновка,55.759354,37.595584,1.5,0.0,0.0,741.8,96.0,0.0,0.1,0.003,0.019,0.006,0.005
113,2020-01-02 13:40:00,Спиридоновка,55.759354,37.595584,1.6,0.0,0.0,741.8,95.9,0.0,0.1,0.002,0.021,0.005,0.005
114,2020-01-02 14:00:00,Спиридоновка,55.759354,37.595584,1.6,0.0,0.0,741.8,96.0,0.0,0.1,0.002,0.022,0.005,0.005
115,2020-01-02 14:20:00,Спиридоновка,55.759354,37.595584,1.6,0.0,0.0,741.9,96.3,0.0,0.1,0.002,0.023,0.005,0.005
116,2020-01-02 14:40:00,Спиридоновка,55.759354,37.595584,1.6,0.0,0.0,741.9,96.7,0.0,0.1,0.002,0.022,0.006,0.006
117,2020-01-02 15:00:00,Спиридоновка,55.759354,37.595584,1.8,0.0,0.0,742.1,96.0,0.0,0.0,0.002,0.021,0.005,0.009
118,2020-01-02 15:20:00,Спиридоновка,55.759354,37.595584,1.8,0.0,0.0,742.1,96.8,0.0,0.3,0.002,0.023,0.006,0.008
119,2020-01-02 15:40:00,Спиридоновка,55.759354,37.595584,1.8,0.0,0.0,742.1,97.0,0.0,0.3,0.002,0.025,0.005,0.008
120,2020-01-02 16:00:00,Спиридоновка,55.759354,37.595584,1.9,0.0,0.0,742.1,96.3,0.0,0.3,0.002,0.024,0.007,0.007
121,2020-01-02 16:20:00,Спиридоновка,55.759354,37.595584,2.1,0.0,0.0,742.3,96.0,0.0,0.3,0.002,0.024,0.007,0.008
122,2020-01-02 16:40:00,Спиридоновка,55.759354,37.595584,2.2,0.0,0.0,742.4,95.9,0.0,0.2,0.003,0.031,0.007,0.009
123,2020-01-02 17:00:00,Спиридоновка,55.759354,37.595584,2.3,0.0,0.0,742.7,95.0,0.0,0.2,0.003,0.03,0.007,0.009
124,2020-01-02 17:20:00,Спиридоновка,55.759354,37.595584,2.4,0.0,0.0,742.9,95.0,0.0,0.3,0.002,0.027,0.007,0.01
125,2020-01-02 17:40:00,Спиридоновка,55.759354,37.595584,2.4,0.0,0.0,743.0,94.9,0.0,0.3,0.002,0.027,0.007,0.01
126,2020-01-02 18:00:00,Спиридоновка,55.759354,37.595584,2.4,0.0,0.0,743.2,94.6,0.0,0.3,0.002,0.029,0.009,0.011
127,2020-01-02 18:20:00,Спиридоновка,55.759354,37.595584,2.4,0.0,0.0,743.3,94.0,0.0,0.3,0.002,0.029,0.01,0.01
128,2020-01-02 18:40:00,Спиридоновка,55.759354,37.595584,2.5,0.0,0.0,743.4,94.2,0.0,0.3,0.002,0.03,0.009,0.01
129,2020-01-02 19:00:00,Спиридоновка,55.759354,37.595584,2.6,0.0,0.0,743.4,94.0,0.0,0.3,0.003,0.034,0.008,0.01
130,2020-01-02 19:20:00,Спиридоновка,55.759354,37.595584,2.5,0.0,0.0,743.6,94.0,0.0,0.3,0.003,0.034,0.007,0.011
131,2020-01-02 19:40:00,Спиридоновка,55.759354,37.595584,2.5,0.0,0.0,743.7,94.9,0.0,0.3,0.002,0.034,0.008,0.012
132,2020-01-02 20:00:00,Спиридоновка,55.759354,37.595584,2.5,0.0,0.0,743.9,95.0,0.0,0.3,0.002,0.032,0.008,0.011
133,2020-01-02 20:20:00,Спиридоновка,55.759354,37.595584,2.5,0.0,0.0,743.9,95.6,0.0,0.3,0.002,0.029,0.006,0.01
134,2020-01-02 20:40:00,Спиридоновка,55.759354,37.595584,2.5,0.0,0.0,744.1,96.0,0.0,0.3,0.002,0.033,0.008,0.009
135,2020-01-02 21:00:00,Спиридоновка,55.759354,37.595584,2.5,0.0,0.0,744.2,96.0,0.0,0.3,0.002,0.033,0.007,0.009
136,2020-01-02 21:20:00,Спиридоновка,55.759354,37.595584,2.5,0.0,0.0,744.3,96.3,0.0,0.3,0.002,0.035,0.005,0.008
137,2020-01-02 21:40:00,Спиридоновка,55.759354,37.595584,2.5,0.0,0.0,744.3,97.0,0.0,0.3,0.002,0.038,0.006,0.007
138,2020-01-02 22:00:00,Спиридоновка,55.759354,37.595584,2.5,0.0,0.0,744.4,97.0,0.0,0.3,0.002,0.038,0.005,0.008
139,2020-01-02 22:20:00,Спиридоновка,55.759354,37.595584,2.5,0.0,0.0,744.5,97.0,0.0,0.2,0.002,0.034,0.007,0.007
140,2020-01-02 22:40:00,Спиридоновка,55.759354,37.595584,2.5,0.0,0.0,744.3,96.9,0.0,0.2,0.001,0.027,0.004,0.007
141,2020-01-02 23:00:00,Спиридоновка,55.759354,37.595584,2.5,0.0,0.0,744.2,96.9,0.0,0.2,0.001,0.03,0.007,0.007
142,2020-01-02 23:20:00,Спиридоновка,55.759354,37.595584,2.5,0.0,0.0,744.4,96.3,0.0,0.2,0.001,0.034,0.008,0.008
143,2020-01-02 23:40:00,Спиридоновка,55.759354,37.595584,2.6,0.0,0.0,744.6,96.0,0.0,0.2,0.002,0.032,0.008,0.008
144,2020-01-03 00:00:00,Спиридоновка,55.759354,37.595584,2.7,0.0,0.0,744.8,95.1,0.0,0.2,0.001,0.028,0.005,0.008
145,2020-01-03 00:20:00,Спиридоновка,55.759354,37.595584,2.7,0.0,0.0,744.8,95.0,0.0,0.2,0.001,0.024,0.006,0.007
146,2020-01-03 00:40:00,Спиридоновка,55.759354,37.595584,2.7,0.0,0.0,744.8,95.0,0.0,0.2,0.001,0.021,0.006,0.007
147,2020-01-03 01:00:00,Спиридоновка,55.759354,37.595584,2.7,0.0,0.0,745.0,95.0,0.0,0.2,0.001,0.018,0.006,0.007
148,2020-01-03 01:20:00,Спиридоновка,55.759354,37.595584,2.7,0.0,0.0,745.0,95.0,0.0,0.2,0.001,0.018,0.009,0.007
149,2020-01-03 01:40:00,Спиридоновка,55.759354,37.595584,2.7,0.0,0.0,745.2,95.2,0.0,0.2,0.0,0.017,0.008,0.008
150,2020-01-03 02:00:00,Спиридоновка,55.759354,37.595584,2.6,0.0,0.0,745.2,96.0,0.0,0.2,0.0,0.015,0.006,0.008
151,2020-01-03 02:20:00,Спиридоновка,55.759354,37.595584,2.6,0.0,0.0,745.3,96.0,0.0,0.2,0.001,0.016,0.006,0.008
152,2020-01-03 02:40:00,Спиридоновка,55.759354,37.595584,2.6,0.0,0.0,745.4,96.0,0.0,0.2,0.001,0.015,0.004,0.007
153,2020-01-03 03:00:00,Спиридоновка,55.759354,37.595584,2.6,0.0,0.0,745.2,96.0,0.0,0.2,0.0,0.016,0.004,0.005
154,2020-01-03 03:20:00,Спиридоновка,55.759354,37.595584,2.6,0.0,0.0,745.0,96.6,0.0,0.3,0.0,0.014,0.004,0.005
155,2020-01-03 03:40:00,Спиридоновка,55.759354,37.595584,2.6,0.0,0.0,744.9,96.4,0.0,0.3,0.0,0.011,0.006,0.005
156,2020-01-03 04:00:00,Спиридоновка,55.759354,37.595584,2.6,0.0,0.0,744.7,96.0,0.0,0.2,0.0,0.01,0.003,0.005
157,2020-01-03 04:20:00,Спиридоновка,55.759354,37.595584,2.5,0.0,0.0,744.5,96.0,0.0,0.2,0.0,0.008,0.004,0.004
158,2020-01-03 04:40:00,Спиридоновка,55.759354,37.595584,2.6,0.0,0.0,744.6,96.1,0.0,0.2,0.0,0.008,0.006,0.006
159,2020-01-03 05:00:00,Спиридоновка,55.759354,37.595584,2.6,0.0,0.0,744.8,96.1,0.0,0.2,0.0,0.009,0.009,0.009
160,2020-01-03 05:20:00,Спиридоновка,55.759354,37.595584,2.5,0.0,0.0,744.7,96.8,0.0,0.2,0.0,0.009,0.006,0.006
161,2020-01-03 05:40:00,Спиридоновка,55.759354,37.595584,2.4,0.0,0.0,744.4,97.0,0.0,0.2,0.0,0.009,0.006,0.004
162,2020-01-03 06:00:00,Спиридоновка,55.759354,37.595584,2.3,0.0,0.0,744.2,97.1,0.0,0.2,0.0,0.01,0.004,0.003
163,2020-01-03 06:20:00,Спиридоновка,55.759354,37.595584,2.3,0.0,0.0,744.6,97.1,0.0,0.2,0.0,0.011,0.01,0.007
164,2020-01-03 06:40:00,Спиридоновка,55.759354,37.595584,2.3,0.0,0.0,744.7,97.0,0.0,0.2,0.001,0.012,0.007,0.007
165,2020-01-03 07:00:00,Спиридоновка,55.759354,37.595584,2.3,0.0,0.0,744.6,97.0,0.0,0.2,0.0,0.011,0.004,0.006
166,2020-01-03 07:20:00,Спиридоновка,55.759354,37.595584,2.3,0.0,0.0,744.5,97.0,0.0,0.2,0.0,0.011,0.005,0.005
167,2020-01-03 07:40:00,Спиридоновка,55.759354,37.595584,2.2,0.0,0.0,744.4,97.0,0.0,0.2,0.0,0.015,0.005,0.005
168,2020-01-03 08:00:00,Спиридоновка,55.759354,37.595584,2.1,0.0,0.0,744.4,97.5,0.0,0.2,0.0,0.015,0.004,0.005
169,2020-01-03 08:20:00,Спиридоновка,55.759354,37.595584,2.0,0.0,0.0,744.5,97.6,0.0,0.3,0.001,0.015,0.004,0.005
170,2020-01-03 08:40:00,Спиридоновка,55.759354,37.595584,2.0,0.0,0.0,744.6,97.8,0.0,0.3,0.001,0.017,0.005,0.005
171,2020-01-03 09:00:00,Спиридоновка,55.759354,37.595584,1.9,0.0,0.0,744.7,96.9,0.0,0.2,0.001,0.016,0.004,0.005
172,2020-01-03 09:20:00,Спиридоновка,55.759354,37.595584,1.9,0.0,0.0,744.6,96.1,0.0,0.2,0.001,0.015,0.004,0.004
173,2020-01-03 09:40:00,Спиридоновка,55.759354,37.595584,1.9,0.0,0.0,744.5,96.0,0.0,0.2,0.001,0.017,0.004,0.004
174,2020-01-03 10:00:00,Спиридоновка,55.759354,37.595584,1.9,0.0,0.0,744.6,96.0,0.0,0.3,0.001,0.018,0.004,0.005
175,2020-01-03 10:20:00,Спиридоновка,55.759354,37.595584,1.9,0.0,0.0,744.6,96.0,0.0,0.3,0.001,0.018,0.005,0.005
176,2020-01-03 10:40:00,Спиридоновка,55.759354,37.595584,1.9,0.0,0.0,744.6,96.6,0.0,0.3,0.001,0.017,0.005,0.006
177,2020-01-03 11:00:00,Спиридоновка,55.759354,37.595584,2.0,0.0,0.0,744.5,96.3,0.0,0.3,0.001,0.018,0.012,0.006
178,2020-01-03 11:20:00,Спиридоновка,55.759354,37.595584,2.1,0.0,0.0,744.5,96.6,0.0,0.3,0.001,0.018,0.009,0.007
179,2020-01-03 11:40:00,Спиридоновка,55.759354,37.595584,2.2,0.0,0.0,744.4,96.0,0.0,0.3,0.002,0.02,0.008,0.007
