ds,Осадки,Влажность,Давление,Направление ветра,Скорость ветра,Температура,NO,NO2,CO,PM10
2021-01-01 00:00:00,0.0034124692352823643,79.65283500865861,760.5865239059397,85.9390055982067,0.41475632443433896,-3.9024447887484506,0.019804002241090735,0.049923150882693126,0.33798311482538346,0.02502132951616133
2021-01-01 00:20:00,0.0034438594450697593,79.65389449138,760.6410760194332,85.87067584007788,0.41438016723229426,-3.902336199911332,0.019843732096425346,0.04903405118436111,0.3333458897088806,0.024772064495642218
2021-01-01 00:40:00,0.0034755597136042066,79.65494039159361,760.6961174085355,85.80233909220948,0.41400430231237206,-3.902234203812636,0.019781073825040987,0.04804210309635909,0.3291540990909597,0.024471567585253075
2021-01-01 01:00:00,0.003507569638894637,79.65597266333535,760.7516274656753,85.73399293762287,0.41362871744498997,-3.9021388407079423,0.019595905982562934,0.04695741473593629,0.3253375971952767,0.024123254382738532
2021-01-01 01:20:00,0.003539888809883804,79.65699126136067,760.8075851048842,85.66563495716926,0.4132534003826427,-3.9020501502618483,0.01928098961867242,0.045797046262537645,0.32179038689478123,0.023732835140609133
2021-01-01 01:40:00,0.003572516806713069,79.65799614118464,760.8639687786828,85.59726272968261,0.4128783388604869,-3.9019681715333085,0.018844244599677915,0.04458584177284534,0.3183988754247511,0.023308669010694144
2021-01-01 02:00:00,0.003605453200442376,79.65898725903263,760.9207564951072,85.52887383236396,0.41250352059871576,-3.9018929429919194,0.018309526675710144,0.04335651023775912,0.3150713277124366,0.022861905187491073
2021-01-01 02:20:00,0.0036386975533745543,79.6599645718826,760.9779258356924,85.46046584053246,0.41212893330110956,-3.901824502500105,0.017715729215904683,0.04214883283722713,0.31176442172287033,0.022406357629677544
2021-01-01 02:40:00,0.003672249418698686,79.66092803744067,761.0354539733084,85.39203632803263,0.41175456465705157,-3.901762887326539,0.01711421524386214,0.041007968661208406,0.30850312618237746,0.021958087031833582
2021-01-01 03:00:00,0.00370610834084217,79.66187761415793,761.0933176909901,85.32358286723392,0.41138040234178136,-3.9017081341365065,0.016564772305413134,0.039981934790769245,0.3053909186312417,0.021534695524326807
2021-01-01 03:20:00,0.0037402738553403495,79.6628132612238,761.1514934007934,85.25510302916238,0.4110064340168951,-3.901660278991131,0.016130453361405575,0.03911843833555801,0.30260854728709513,0.021154372679576962
2021-01-01 03:40:00,0.0037747454887706346,79.66373493857179,761.2099571631754,85.18659438367058,0.41063264733147314,-3.9016193573482534,0.015871801339573898,0.03846132492083631,0.3004009711993771,0.020834761973722277
2021-01-01 04:00:00,0.0038095227589100035,79.6646426068701,761.2686847069103,85.1180544994881,0.41025902992209434,-3.9015854040617546,0.015841037169687048,0.03804696972101706,0.2990536162703384,0.020591741307086197
2021-01-01 04:20:00,0.003844605174670633,79.6655362275457,761.3276514489789,85.04948094444116,0.40988556941407484,-3.901558453379108,0.016076810779191188,0.03790096530623331,0.2988604758758373,0.020438226517792115
2021-01-01 04:40:00,0.003879992236172577,79.66641576276002,761.3868325152608,84.98087128548897,0.4095122534219464,-3.901538538940832,0.016600068435524026,0.03803545088663874,0.3000876920259957,0.020383111012943274
2021-01-01 05:00:00,0.003915683434587938,79.66728117542107,761.4462027611397,84.91222308886938,0.40913906954986334,-3.9015256937804184,0.017411482279874706,0.03844737984212934,0.30293693715403375,0.020430446901538776
2021-01-01 05:20:00,0.00395167825241758,79.66813242919378,761.5057367926939,84.84353392027084,0.408766005392613,-3.901519950322534,0.018490730246101893,0.03911794086878124,0.30751308844797204,0.02057895387404605
2021-01-01 05:40:00,0.003987976163316961,79.66896948848243,761.5654089879268,84.77480134493882,0.40839304853629116,-3.901521340379775,0.01979772392752709,0.04001324077770513,0.31380031801435115,0.020821913372117012
2021-01-01 06:00:00,0.004024576632132314,79.66979231844448,761.6251935185404,84.70602292769503,0.40802018655855293,-3.9015298951583564,0.021275679364883275,0.04108623513451662,0.32164984995283313,0.02114747025116024
2021-01-01 06:20:00,0.004061479114958598,79.6706008849882,761.685064371603,84.63719623323367,0.40764740702959773,-3.9015456452481363,0.022855733559041858,0.04227976950552283,0.3307813570827639,0.021539325855824874
2021-01-01 06:40:00,0.004098683059185787,79.67139515477486,761.7449953716645,84.56831882619431,0.4072746975133475,-3.90156862063143,0.0244626491470248,0.04353048248690672,0.3407984332009952,0.02197776927085057
2021-01-01 07:00:00,0.004136187903421129,79.67217509522297,761.8049602030782,84.49938827110334,0.40690204556645737,-3.9015988506733965,0.026021038773835155,0.0447732341015356,0.3512169604978686,0.022440961428706066
2021-01-01 07:20:00,0.004173993077583243,79.67294067449183,761.864932432264,84.43040213284364,0.40652943874135816,-3.901636364125709,0.027461491419894356,0.04594566924061866,0.3615036867995385,0.02290636317566897
2021-01-01 07:40:00,0.004212098002831663,79.67369186150619,761.9248855303617,84.36135797643084,0.40615686458465283,-3.9016811891275296,0.02872600042066816,0.046992511596240565,0.371121112293042,0.023352185806334132
2021-01-01 08:00:00,0.004250502091750572,79.674428625954,761.9847928958516,84.29225336741308,0.40578431063937986,-3.9017333531979066,0.029772174692727044,0.04786921059676137,0.37957400568911276,0.02375874224138959
2021-01-01 08:20:00,0.004289204748121715,79.67515093825676,762.0446278773677,84.22308587176474,0.40541176444468474,-3.901792883245774,0.03057585113467485,0.048544629352978944,0.3864526206707253,0.024109588888167173
2021-01-01 08:40:00,0.004328205367177665,79.67585876961495,762.1043637965105,84.15385305621474,0.4050392135372475,-3.9018598055572085,0.03113190147942175,0.04900255837160033,0.3914679973287305,0.024392370861089235
2021-01-01 09:00:00,0.004367503335477814,79.6765520919769,762.1639739707635,84.08455248821419,0.4046666454510891,-3.9019341458042245,0.03145322110105514,0.04924195731091385,0.3944755772185998,0.02459931409982186
2021-01-01 09:20:00,0.004407098030955681,79.67723087805693,762.2234317364278,84.01518173614998,0.40429404771923294,-3.9020159290367245,0.03156807845263927,0.04927595252838161,0.39548463816448565,0.024727343538817236
2021-01-01 09:40:00,0.0044469888229143155,79.67789510131477,762.2827104715155,83.94573836948447,0.4039214078736937,-3.9021051796901824,0.03151617073236827,0.049129738145454516,0.39465261949087,0.024777842972073062
2021-01-01 10:00:00,0.004487175072163282,79.67854473598689,762.341783618765,83.8762199587697,0.4035487134461526,-3.9022019215784463,0.03134385580980226,0.048837630029818856,0.39226507835121505,0.0247561056665281
2021-01-01 10:20:00,0.004527656130857177,79.67917975707006,762.4006247084035,83.80662407591576,0.40317595196911854,-3.902306177891001,0.03109909939413911,0.04843959494644962,0.3887036000347025,0.024670551615457222
2021-01-01 10:40:00,0.004568431342658719,79.67980014030853,762.459207381079,83.73694829417636,0.4028031109759207,-3.9024179712046063,0.030826683438122747,0.04797761394971434,0.38440529614528357,0.02453180489473788
2021-01-01 11:00:00,0.004609500042672202,79.68040586222034,762.5175054104872,83.66719018839204,0.40243017800208314,-3.90253732346652,0.03056416764958344,0.0474922368288406,0.37981841324444426,0.024351731307124952
2021-01-01 11:20:00,0.004650861557499282,79.68099690008471,762.5754927260399,83.59734733503319,0.40205714058519565,-3.9026642560061084,0.030338988579112956,0.047019644442644434,0.3753589395541277,0.02414253206163701
2021-01-01 11:40:00,0.004692515205268307,79.68157323194706,762.6331434353697,83.52741731238355,0.40168398626646706,-3.902798789529492,0.030166933924835777,0.04658946365498136,0.371372899171458,0.023915974602041187
2021-01-01 12:00:00,0.004734460295611365,79.68213483661327,762.6904318466343,83.45739770059375,0.4013107025906561,-3.9029409441213803,0.03005206158345065,0.04622348434748086,0.36810828859122025,0.02368281896865427
2021-01-01 12:20:00,0.004776696129747789,79.68268169364727,762.7473324906555,83.38728608190712,0.4009372771070672,-3.9030907392414766,0.029987963814371688,0.04593532109863464,0.36569942912490067,0.023452470232418126
2021-01-01 12:40:00,0.0048192220004110616,79.6832137833928,762.8038201428528,83.31708004067079,0.4005636973702176,-3.9032481937250916,0.029960126513398667,0.04573095600014379,0.36416502266537937,0.023232858036592162
2021-01-01 13:00:00,0.004862037191974991,79.68373108695467,762.8598698450742,83.24677716356517,0.4001899509405873,-3.90341332578686,0.029949019189435037,0.045610005774077554,0.3634195844287715,0.02303051668312671
2021-01-01 13:20:00,0.00490514098038897,79.68423358619711,762.9154569269406,83.17637503963545,0.3998160253848382,-3.90358615301127,0.029933485238795292,0.04556748601887998,0.3632963755940282,0.022850816706848028
2021-01-01 13:40:00,0.004948532633288004,79.68472126375366,762.9705570271426,83.10587126048624,0.3994419082770453,-3.9037666923652212,0.029893990858780996,0.045595805250854354,0.3635786533723849,0.02269828397710629
2021-01-01 14:00:00,0.004992211409839728,79.68519410303267,763.0251461142981,83.03526342031991,0.3990675871987136,-3.9039549601807506,0.029815334010927976,0.04568671487584284,0.3640351477884514,0.022576936553219958
2021-01-01 14:20:00,0.00503617656102328,79.68565208819365,763.0792005076581,82.9645491162683,0.3986930497408797,-3.904150972175347,0.029688505223835142,0.04583296768199984,0.3644552667028442,0.022490573117694094
2021-01-01 14:40:00,0.005080427329406265,79.68609520417557,763.1326968972348,82.8937259482142,0.3983182835024472,-3.9043547434347756,0.02951151708068262,0.04602949235746295,0.3646796664255452,0.02244295899593875
2021-01-01 15:00:00,0.00512496294938208,79.68652343668577,763.1856123638916,82.82279151909823,0.3979432760925158,-3.904566288417544,0.02928916237183362,0.04627396711316162,0.3646224825148948,0.02243787465818074
2021-01-01 15:20:00,0.0051697826469523575,79.68693677219044,763.2379243987458,82.75174343513065,0.397568015131574,-3.904785620960773,0.029031803625539022,0.04656676166565419,0.36428260967150317,0.022479014531387675
2021-01-01 15:40:00,0.0052148856399585955,79.68733519793864,763.2896109223962,82.68057930567544,0.39719248825019876,-3.905012754270773,0.02875342101971363,0.04691030258558824,0.36374281501345895,0.022569747815930186
2021-01-01 16:00:00,0.005260271138018323,79.68771870193243,763.3406503036485,82.60929674350464,0.396816683090806,-3.905247700928892,0.028469236162847876,0.047307991680854644,0.36315699433169585,0.022712774655339343
2021-01-01 16:20:00,0.0053059383425506125,79.68808727294916,763.3910213778265,82.53789336497788,0.396440587308885,-3.905490472892831,0.02819327507390403,0.047762861694615764,0.36272735074875195,0.02290972764067952
2021-01-01 16:40:00,0.005351886446772602,79.68844090053534,763.4407034646127,82.46636679007662,0.3960641885727202,-3.905741081485708,0.027936229896700963,0.04827618193028617,0.3626745121366398,0.02316077813899716
2021-01-01 17:00:00,0.005398114635804412,79.68877957499822,763.4896763854124,82.39471464259366,0.39568747456458975,-3.905999537417216,0.027703926868873192,0.04884622569322315,0.36320445974243226,0.02346430815502235
