ds,Осадки,Влажность,Давление,Направление ветра,Скорость ветра,Температура,CO,NO,NO2,PM10,PM2.5
2021-01-23 21:40:00,0.022556451152846952,90.51147169759898,759.6494592764574,144.48733545850848,2.17039380061079,-4.4702728237442715,0.37334983665054566,0.016371448638469097,0.038570319581809565,0.02440717339492725,0.015200652877149362
2021-01-23 22:00:00,0.02255410273929051,90.51342693863388,759.6601698152494,144.28104917711767,2.169917432001537,-4.471566170088324,0.37304177938221256,0.016375905749566995,0.03881887796535368,0.024691717796656326,0.015243283210039465
2021-01-23 22:20:00,0.022551709441560472,90.5154329982781,759.6711782758889,144.07475965607625,2.1694440561286936,-4.4728361978108895,0.37126762410173075,0.016356050760576585,0.038924050573125625,0.024911950959378787,0.015274372625732967
2021-01-23 22:40:00,0.022549271761277523,90.51748990018473,759.6824857905711,143.8684711821619,2.1689736832314397,-4.474082931702958,0.3681475707578139,0.0163053116898084,0.038877216613374295,0.025054149020144384,0.015285618157508948
2021-01-23 23:00:00,0.022546790201640965,90.51959766625845,759.6940934675661,143.662188043276,2.1685063234385624,-4.475306397407378,0.36388903326627414,0.016221809686491864,0.038676403805895376,0.02511115882843662,0.015271562032314454
2021-01-23 23:20:00,0.022544265267406664,90.52175631668547,759.7060023930801,143.45591452794156,2.1680419867682095,-4.476506621419061,0.3587590208970841,0.016107974125297266,0.038326102221023194,0.025082949548984747,0.015230195934882134
2021-01-23 23:40:00,0.02254169746482217,90.52396586993655,759.718213633016,143.24965492575933,2.1675806831284894,-4.4776836310852755,0.353050938564527,0.0159695967149585,0.03783657557041703,0.024976342015918987,0.015163105053210866
2021-01-24 00:00:00,0.02253908730166511,90.52622634274482,759.7307282345471,143.04341352670207,2.167122422315787,-4.478837454605967,0.3470500517568701,0.015814481638382845,0.03722279126218502,0.024803969147185488,0.015075146845265393
2021-01-24 00:20:00,0.022536435287152882,90.52853775009635,759.7435472275929,142.83719462139743,2.166667214015244,-4.479968121033338,0.3410019794359268,0.015650901308521332,0.036503126517595214,0.02458261428393714,0.01497371749900922
2021-01-24 00:40:00,0.022533741931974938,90.53090010526324,759.7566716260828,142.63100250097852,2.1662150678010157,-4.481075660270144,0.3350881511177542,0.01548609151503606,0.03569802182321308,0.02433114843460195,0.014867709594654065
