ds,Осадки,Влажность,Давление,Направление ветра,Скорость ветра,Температура,CO,PM10,PM2.5,NO,NO2
2021-01-07 02:40:00,0.0068254666873806685,83.40021580125152,760.1186554164551,59.37679587367849,0.3166095439115477,-4.100385062059662,0.4443105002845168,0.02103477813876011,0.018019697622374514,0.02925204349814103,0.04005543764970847
2021-01-07 03:00:00,0.006837643915940637,83.39813026903633,760.128690363135,59.259750459921264,0.314423685139105,-4.099821822480509,0.43400886058055305,0.020683894543149943,0.017950502467164262,0.028251199348915967,0.039286138683749985
2021-01-07 03:20:00,0.006849778204366913,83.39605663270771,760.1383496407245,59.14225064272357,0.31223500165072116,-4.099243940984273,0.42558661073101045,0.020402746057861892,0.0178956773490958,0.027493662231867513,0.038659980691451386
2021-01-07 03:40:00,0.006861869184773939,83.3939949880519,760.1476283162476,59.02429990889863,0.3100435622541048,-4.098651366496801,0.4193703548719636,0.020198518309386307,0.017852449455638034,0.027020029473772356,0.03820912761507584
2021-01-07 04:00:00,0.0068739164908104555,83.39194543036494,760.1565218356836,58.9059017691536,0.30784943594952785,-4.098044048412014,0.4155933092460978,0.020074566167439203,0.017817772528277036,0.02684833356573358,0.03795731552521527
2021-01-07 04:20:00,0.006885919757844906,83.38990805446076,760.16502602513,58.78705975816116,0.30565269193087863,-4.097421936598653,0.4143770219754821,0.02003077722495227,0.017788977913511018,0.02697307619897765,0.0379174241134842
2021-01-07 04:40:00,0.006897878622863028,83.38788295465346,760.1731370915771,58.66777743416314,0.3034533995792264,-4.096784981395201,0.41571907731087815,0.02006407477887756,0.01776429104658168,0.02736634896657834,0.0380898270625358
2021-01-07 05:00:00,0.006909792724491517,83.38587022476122,760.1808516231634,58.54805837919304,0.30125162846564446,-4.096133133620617,0.4194883479971588,0.020168975764846345,0.017743140948719566,0.027980902342255688,0.03846172331587321
2021-01-07 05:20:00,0.006921661702977363,83.38386995808287,760.1881665890215,58.4279061985402,0.2990474483429592,-4.095466344568744,0.42542879664137334,0.020338128467001976,0.017726220971243,0.02875483326384488,0.03900755763440013
2021-01-07 05:40:00,0.006933485200273152,83.38188224742807,760.1950793386177,58.30732452093764,0.2968409291483201,-4.094784566017537,0.4331721151878952,0.020562773712636272,0.017715295010206657,0.029617406890305883,0.039690531032804885
2021-01-07 06:00:00,0.0069452628600433775,83.37990718509349,760.2015876006822,58.18631699825126,0.2946321409973774,-4.09408775023224,0.44225869953702707,0.020833098412618965,0.017712780031667714,0.03049542605253244,0.04046509144993077
2021-01-07 06:20:00,0.006956994327586157,83.37794486283823,760.2076894816458,58.06488730537943,0.2924211541838315,-4.0933758499585275,0.45216566514805745,0.02113847773608116,0.017721168206161445,0.031319522762479346,0.04128019443579639
2021-01-07 06:40:00,0.00696867924991601,83.3759953719204,760.2133834636671,57.94303914022217,0.2902080391772639,-4.092648818435896,0.46233990450392815,0.0214676277626327,0.01774237599595217,0.03202977308759345,0.04208304392769957
2021-01-07 07:00:00,0.006980317275769872,83.37405880306994,760.2186684021968,57.820776223241914,0.2879928666169805,-4.091906609391192,0.4722336470206595,0.021808710338868522,0.017777119980478047,0.032580125497647584,0.042822973198699536
2021-01-07 07:20:00,0.006991908055639252,83.37213524648926,760.2235435230704,57.69810229778574,0.28577570731596846,-4.0911491770507125,0.48133967040641007,0.022149443177716346,0.01782441831894671,0.03294127253167593,0.04345511144170407
2021-01-07 07:40:00,0.007003451241663683,83.37022479183202,760.2280084192469,57.57502112940874,0.2835566322513715,-4.090376476131677,0.489223270242503,0.02247726932574485,0.017881302502196602,0.03310176987762756,0.0439435038608448
2021-01-07 08:00:00,0.0070149464877900525,83.36832752823818,760.2320630470272,57.451536506285976,0.28133571256901063,-4.0895884618528076,0.4955483340433071,0.022779630801912552,0.01794279810881893,0.03306739579062919,0.044263410097670645
2021-01-07 08:20:00,0.007026393449705046,83.36644354429038,760.2357077219177,57.32765223855082,0.27911301957393975,-4.088785089933564,0.5000953700568858,0.02304437281358896,0.01800219882754278,0.03285892611205633,0.044402591030417084
2021-01-07 08:40:00,0.007037791784853496,83.36457292803505,760.2389431140373,57.20337215861031,0.27688862473490083,-4.087966316598997,0.5027700626395956,0.023260280107940394,0.01805161932998424,0.03250865611730821,0.044361497963103784
2021-01-07 09:00:00,0.007049141152434081,83.36271576696166,760.2417702431491,57.07870012058967,0.2746625996753099,-4.087132098572746,0.5036017948172664,0.023417719354967358,0.018082774562710423,0.032056113661892,0.04415238950239189
2021-01-07 09:20:00,0.0070604412134584495,83.36087214802188,760.2441904732583,56.953640000507264,0.2724350161759543,-4.086282393095324,0.5027325067356505,0.023509335076208365,0.018087900541634935,0.03154346753740077,0.043797507767859206
2021-01-07 09:40:00,0.0070716916307001255,83.35904215758956,760.246205506836,56.828195695976405,0.2702059461700206,-4.085417157910722,0.5003971514648928,0.023530725610306565,0.01806070903179527,0.03101113596840409,0.04332653546973436
2021-01-07 10:00:00,0.007082892068764283,83.35722588149704,760.2478173786493,56.70237112600452,0.2679754617395455,-4.084536351278811,0.49689777485498815,0.02348101338557007,0.017997258674982742,0.030494045016081234,0.04277361926567829
2021-01-07 10:20:00,0.007094042194022494,83.35542340499643,760.2490284492583,56.5761702311223,0.2657436351177115,-4.083639931975224,0.49257380520414895,0.023363222746850085,0.01789662973626752,0.030018883922243427,0.042174276192786006
2021-01-07 10:40:00,0.0071051416747431664,83.35363481279073,760.2498413980578,56.449596972827656,0.2635105386791683,-4.0827278592913485,0.48777143415947966,0.023184389705506243,0.0177613084589721,0.02960256800959796,0.04156249613993217
2021-01-07 11:00:00,0.007116190180916287,83.35186018898942,760.2502592160661,56.32265533377377,0.26127624494406554,-4.081800093035211,0.48281497376221466,0.02295535061661297,0.017597218076072726,0.029251967016171825,0.040968315627497164
2021-01-07 11:20:00,0.007127187384474463,83.35009961713712,760.250285198315,56.19534931743259,0.25904082657122085,-4.080856593541575,0.47798278792318105,0.022690188730513226,0.017413373306573336,0.028964806318553884,0.04041607171784549
2021-01-07 11:40:00,0.0071381329591126245,83.34835318020204,760.2499229358854,56.06768294807427,0.25680435635858456,-4.079897321663728,0.47348985340058375,0.022405355299117975,0.017221179031688873,0.02873151816826767,0.03992345805993408
2021-01-07 12:00:00,0.007149026580438502,83.34662096055722,760.2491763076954,55.9396602704588,0.2545669072378265,-4.078922238785798,0.46947826566019474,0.02211852098000939,0.017033436567761667,0.02853772448324709,0.03950140833394407
2021-01-07 12:20:00,0.007159867925927675,83.3449030399969,760.2480494718908,55.811285349820245,0.25232855227415607,-4.07793130681549,0.46601614987403767,0.021847248853444266,0.016863157364427242,0.028366981892569053,0.03915473713683734
2021-01-07 12:40:00,0.007170656674920051,83.34319949973097,760.2465468570089,55.682562271763516,0.25008936466410814,-4.076924488193359,0.46310455860010635,0.021607607805049025,0.0167223095463175,0.028203417738254667,0.038883385559629204
2021-01-07 13:00:00,0.007181392508617587,83.34151042035734,760.2446731528181,55.553495141842774,0.2478494177295139,-4.075901745892725,0.4606911288118513,0.02141286051253796,0.016620634217144523,0.0280339305775473,0.038684057608334654
2021-01-07 13:20:00,0.007192075110093541,83.33983588187881,760.2424333008825,55.424088085613135,0.2456087849181381,-4.07486304341555,0.45868861582516846,0.021272361262127084,0.01656466420951995,0.027849712585290412,0.03855200064997852
2021-01-07 13:40:00,0.007202704164440722,83.3381759637096,760.2398324848914,55.2943452485381,0.24336753980053305,-4.07380834481038,0.4569959860491866,0.02119078441854741,0.01655705819925787,0.027646961668727058,0.03848268118391632
2021-01-07 14:00:00,0.007213279358498838,83.33653074464807,760.2368761207264,55.16427079564973,0.24112575606748887,-4.072737614651295,0.45551957508164276,0.021167775521040547,0.016596329871686327,0.027426772647888766,0.038473135646282956
2021-01-07 14:20:00,0.0072238003812303934,83.33490030288355,760.2335698462817,55.03386891148929,0.2388835075256906,-4.071650818065825,0.4541919134531822,0.021198076339364845,0.0166770087956869,0.027194313080508497,0.038522830205291944
2021-01-07 14:40:00,0.007234266923309238,83.3332847159912,760.2299195111142,54.90314379997504,0.23664086809841078,-4.070547920714568,0.45298617092959337,0.021272126990107623,0.016790221714847658,0.02695748495899042,0.03863393618533932
2021-01-07 15:00:00,0.007244678677521328,83.3316840609402,760.2259311658069,54.77209968412144,0.23439791181923725,-4.069428888805903,0.4519247257109585,0.021377097584942974,0.016924635610747453,0.02672533634669479,0.038811009370410446
2021-01-07 15:20:00,0.007255035338468659,83.33009841405347,760.2216110512336,54.640740806046466,0.23215471283283498,-4.068293689094685,0.4510810599298218,0.021498254522468216,0.017067662629803408,0.02650650941780391,0.03906014162733362
2021-01-07 15:40:00,0.007265336602796237,83.32852785106334,760.2169655875767,54.50907142674812,0.22991134539107963,-4.067142288885139,0.4505749369629526,0.021620527904813485,0.017206796632286577,0.026307991202158224,0.03938772211580991
2021-01-07 16:00:00,0.007275582169051793,83.32697244704745,760.2120013632351,54.3770958258162,0.22766788384835496,-4.065974656029361,0.45056154471187787,0.021730121265938793,0.01733093531638444,0.02613437421157758,0.039798994478571645
2021-01-07 16:20:00,0.007285771737825433,83.3254322764721,760.2067251235266,54.244818301477515,0.22542440266274574,-4.064790758934602,0.45121591347328666,0.021815996058326292,0.01743154252916583,0.02598774485951671,0.04029662012512434
2021-01-07 16:40:00,0.0072959050116169315,83.3239074131542,760.2011437593441,54.1122431702813,0.223180976390442,-4.063590566557683,0.45271437303299106,0.021871072565201315,0.017503522529243115,0.025868211011060318,0.040879453601492435
2021-01-07 17:00:00,0.007305981694972475,83.32239793029208,760.1952642955833,53.97937476705423,0.22093767968516592,-4.062374048417312,0.4552150583728294,0.02189301549490633,0.017545709724657105,0.02577497129968383,0.04154170516410323
2021-01-07 17:20:00,0.00731600149436511,83.32090390041827,760.1890938796025,53.84621744452791,0.21869458729266744,-4.061141174584137,0.45883948962588617,0.021884513921659653,0.017560920193471365,0.0257077335199537,0.042272612517226416
2021-01-07 17:40:00,0.007325964118330603,83.3194253954408,760.1826397694817,53.7127755735455,0.21645177405310329,-4.059891915692782,0.46365704906321825,0.021853017190642695,0.01755556022266401,0.02566822126814689,0.043056675396681024
2021-01-07 18:00:00,0.007335869277343327,83.31796248660287,760.1759093222659,53.57905354247136,0.2142093148926612,-4.058626242935586,0.46967379005894394,0.021809945397913068,0.017538836585283817,0.02566147731160122,0.043874432337157536
2021-01-07 18:20:00,0.00734571668405188,83.31651524452046,760.1689099821791,53.44505575733372,0.2119672848248571,-4.057344128073775,0.4768264939716115,0.021769448938135868,0.017521657652777533,0.025696684296538375,0.04470368820361479
2021-01-07 18:40:00,0.00735550605292393,83.31508373913121,760.1616492687231,53.31078664152079,0.20972575894694506,-4.056045543426221,0.4849823070960827,0.021746840281453822,0.017515348641446098,0.02578727798377383,0.045521043051172105
2021-01-07 19:00:00,0.0073652371006552725,83.3136680397222,760.1541347648381,53.17625063562719,0.20748481243575187,-4.054730461885483,0.49394371196784737,0.02175685723878913,0.017530324436453852,0.025950219188989928,0.0463035350060256
2021-01-07 19:20:00,0.007374909545829266,83.31226821492402,760.1463741050136,53.041452197395444,0.2052445205482935,-4.053398856908087,0.503458081584786,0.021811936487926627,0.017574867275830224,0.026204406877055306,0.047030196935163554
2021-01-07 19:40:00,0.007384523109172571,83.31088433270233,760.1383749633848,52.906395801253936,0.20300495861414874,-4.052050702521263,0.5132306855290186,0.021920676845308854,0.017654143753085938,0.02656834159594532,0.047683340247911904
2021-01-07 20:00:00,0.0073940775134158365,83.3095164603466,760.1301450419267,52.77108593860685,0.20076620203936654,-4.050685973326436,0.5229397989742317,0.022086653536430315,0.017769567685826628,0.027057268970623945,0.04824941737030607
2021-01-07 20:20:00,0.007403572483451873,83.3081646644886,760.1216920586128,52.63552711719299,0.1985283262972723,-4.04930464449693,0.5322525230752647,0.022307709463969046,0.01791857570699331,0.027680130859853838,0.04871937224065044
2021-01-07 20:40:00,0.007413007746115623,83.30682901107973,760.1130237356846,52.49972386133136,0.19629140693152683,-4.047906691781902,0.5408400484765594,0.022575800989058207,0.018094835613727996,0.028436712899985884,0.049088457964958886
2021-01-07 21:00:00,0.007422383030379447,83.30550956538492,760.1041477879476,52.36368071126499,0.1940555195469959,-4.046492091505894,0.5483913532616134,0.022877419257856434,0.018288858997657302,0.02931539163311846,0.049355573422577695
2021-01-07 21:20:00,0.00743169806735219,83.30420639200528,760.0950719112033,52.227402223566195,0.19182073981458259,-4.045060820573357,0.5546246760428686,0.02319454969650797,0.018488945062861206,0.03029184788308756,0.04952223651054529
2021-01-07 21:40:00,0.007440952590119263,83.3029195548455,760.085803770727,52.090892970560105,0.1895871434635464,-4.043612856469093,0.5592964889890418,0.023506078211851484,0.018682346897118236,0.031329027444215306,0.04959136210343752
2021-01-07 22:00:00,0.0074501463339976225,83.30164911713871,760.0763509899108,51.95415754021984,0.18735480627906415,-4.042148177256395,0.5622080568333923,0.023789508579713087,0.01885652877305069,0.03237850359326102,0.04956604081334438
2021-01-07 22:20:00,0.00745927903632564,83.3003951414067,760.0667211390147,51.81720053604859,0.18512380410145063,-4.040666761586574,0.5632099551934333,0.024022826034103918,0.019000375745261353,0.0333832419343797,0.04944851623433016
2021-01-07 22:40:00,0.007468350436594506,83.29915768949772,760.0569217240517,51.68002657695912,0.18289421282239493,-4.039168588693053,0.5622050962464258,0.024186330083017342,0.0191052254736074,0.034281604013335826,0.049239532857388524
2021-01-07 23:00:00,0.007477360276361492,83.29793682255479,760.0469601758981,51.54264029701392,0.1806661083834205,-4.0376536383927295,0.5591508512639972,0.02426426600362674,0.019165615556558397,0.035012271204609924,0.04893817705815749
2021-01-07 23:20:00,0.007486308299407909,83.2967326010261,760.0368438394399,51.405046345202294,0.1784395667706812,-4.036121891095274,0.5540607674149199,0.024246108224584097,0.019179674720478535,0.035519643441959514,0.048542265455734986
2021-01-07 23:40:00,0.007495194251566931,83.29554508466015,760.0265799631068,51.267249385412704,0.1762146640151805,-4.034573327796238,0.547006170699205,0.02412738690950092,0.019149128652996707,0.035759184512592024,0.048049256988297324
2021-01-08 00:00:00,0.007504017880876186,83.29437433249495,760.0161756884021,51.12925409614808,0.1739914761879099,-4.033007930083745,0.5381176650504605,0.023909997044273653,0.019078935971841796,0.03570215838194269,0.04745758710599465
2021-01-08 00:20:00,0.007512778937419834,83.29322040286138,760.0056380398199,50.99106517039047,0.17177007939910446,-4.031425680132905,0.5275862294573044,0.023601981758884772,0.018976611471642243,0.035339234614861284,0.046768254701969963
2021-01-08 00:40:00,0.007521477173597132,83.29208335339476,759.9949739148612,50.85268731545882,0.16955054979427736,-4.029826560721321,0.5156633348716851,0.02321683270288806,0.018851327532775457,0.03468253382666371,0.04598644383523192
2021-01-08 01:00:00,0.007530112343800521,83.29096324099483,759.9841900743767,50.71412525258556,0.16733296354970473,-4.028210555209839,0.5026593034374185,0.02277239460128605,0.018712906576779296,0.03376582771330983,0.045122939870554366
2021-01-08 01:20:00,0.00753868420467883,83.2898601218571,759.9732931331371,50.57538371722685,0.1651173968753023,-4.026577647566731,0.4889390565260987,0.022289494142804598,0.01857082535577154,0.032642788051838775,0.04419510717774479
2021-01-08 01:40:00,0.007547192515060152,83.28877405146979,759.9622895506423,50.436467458368284,0.1629039260054565,-4.024927822347583,0.47491447146038573,0.021790432018515722,0.018433345047892645,0.03138337611487968,0.0432272331922699
2021-01-08 02:00:00,0.0075556370359007655,83.28770508456935,759.9511856222575,50.29738123868492,0.16069262720103164,-4.023261064715942,0.46103279582016427,0.021297479919769963,0.018306860773889256,0.030068656882810293,0.042250107957149806
2021-01-08 02:20:00,0.007564017530408015,83.28665327520395,759.9399874705847,50.15812983413795,0.15848357674291091,-4.021577360427587,0.4477609359720327,0.020831512113221894,0.01819553304505994,0.028784489944073875,0.041299792328153506
2021-01-08 02:40:00,0.007572333763920986,83.28561867667133,759.9287010371974,50.01871803410056,0.15627685093458143,-4.019876695844212,0.4355659066336362,0.020410876101272173,0.01810122587241093,0.02761467232438758,0.04041562243177395
2021-01-08 03:00:00,0.007580585503977898,83.28460134153826,759.9173320746198,49.87915064072996,0.15407252609238845,-4.018159057928578,0.4248922457013616,0.02005057244677526,0.018023736620030924,0.02663417349559362,0.03963759167141388
2021-01-08 03:20:00,0.007588772520396192,83.28360132166125,759.9058861386786,49.739432469242026,0.1518706785491966,-4.016424434247134,0.41613769973220105,0.01976177468957843,0.01796126615684003,0.025903101796770352,0.03900333348742444
2021-01-08 03:40:00,0.007596894585057971,83.2826186681365,759.8943685811591,49.599568347428786,0.14967138464847596,-4.014672812970963,0.4096289019604953,0.01955168126895074,0.017911048954205866,0.025461973832929096,0.03854498805205788
2021-01-08 04:00:00,0.007604951472232391,83.28165343133753,759.8827845428189,49.459563115551866,0.1474747207412922,-4.0129041828797165,0.40559903586237983,0.019423657159646397,0.01787004500484866,0.025328731022630013,0.038286266453526265
2021-01-08 04:20:00,0.007612942958280616,83.28070566090571,759.8711389466861,49.31942162624135,0.145280763185887,-4.011118533353605,0.40416955501390184,0.019377597329991145,0.01783559086348588,0.025497773760430407,0.038240022225259004
2021-01-08 04:40:00,0.00762086882181209,83.279775405706,759.8594364918475,49.1791487441473,0.14308958834147645,-4.009315854392155,0.40533788753247657,0.019410429705221055,0.01780591612177247,0.025941082262184115,0.0384066017556529
2021-01-08 05:00:00,0.007628728843731933,83.27886271390265,759.8476816474716,49.03874934600793,0.14090127257044766,-4.0074961365935025,0.4089726887094734,0.019516673088365334,0.017780452898283197,0.026611285701019144,0.03877317559870776
2021-01-08 05:20:00,0.007636522807088791,83.277967632875,759.8358786472503,48.89822832015966,0.13871589223024583,-4.005659371172667,0.41481764274168403,0.019688974860298462,0.017759896576747786,0.027446349964483585,0.039314159073595305
2021-01-08 05:40:00,0.007644250497248185,83.27709020928083,759.8240314842391,48.75759056660145,0.136533523674631,-4.003805549956462,0.4225041026545856,0.01991857216873861,0.017746012016567204,0.028375399599040015,0.039992722745571065
2021-01-08 06:00:00,0.007651911701728013,83.27623048900041,759.8121439060784,48.61684099660975,0.13435424324847864,-4.001934665379886,0.43157206544763826,0.020195645466770724,0.01774121607538218,0.029325087462595566,0.04076328314206916
2021-01-08 06:20:00,0.007659506210447357,83.27538851718236,759.8002194105685,48.475984532810585,0.13217812728779682,-4.000046710496493,0.4414981883239051,0.020509560689829023,0.01774799974225222,0.030225886450270772,0.04157476348814948
2021-01-08 06:40:00,0.007667033815417151,83.27456433820652,759.7882612416727,48.33502610876194,0.1300052521144925,-3.998141678971283,0.45172884685512665,0.02084902191431017,0.017768277225507015,0.031017704599105092,0.04237433453143508
2021-01-08 07:00:00,0.007674494311011658,83.27375799569202,759.776272385942,48.19397066875044,0.1278356940332999,-3.9962195650883228,0.46171569567772863,0.021202176224389427,0.017802761780157324,0.03165431367882234,0.0431112955413561
2021-01-08 07:20:00,0.007681887493837563,83.27296953249265,759.764255569297,48.05282316783496,0.12566952933216602,-3.9942803637454762,0.47095088072470626,0.021556723825449372,0.017850467173820224,0.032106221115099545,0.04374074094538479
2021-01-08 07:40:00,0.007689213162786361,83.27219899071162,759.7522132542568,47.91158857147401,0.12350683427681175,-3.9923240704598877,0.47899900975888887,0.021900087529967152,0.01790841944382886,0.032361789339929656,0.044226680473906925
2021-01-08 08:00:00,0.007696471118978823,83.27144641167433,759.740147637558,47.77027185536649,0.12134768510887749,-3.9903506813652116,0.4855232274624301,0.022219686418432624,0.017971637659932687,0.03242659549167973,0.04454433764094002
2021-01-08 08:20:00,0.007703661165898681,83.27071183593947,759.7280606482151,47.628878005247714,0.11919215804219628,-3.988360193220334,0.4903032453543922,0.02250334008168491,0.01803340795479208,0.032321206728838925,0.044681436599235694
2021-01-08 08:40:00,0.0077107831092001165,83.2699953032986,759.7159539459897,47.48741201683647,0.11704032926327508,-3.9863526033931462,0.493243898344039,0.022739805002107018,0.01808583640640126,0.03207770238380328,0.04463839138607976
2021-01-08 09:00:00,0.007717836756940832,83.26929685277287,759.7038289202279,47.34587889541193,0.11489227492367306,-3.9843279098848106,0.4943736685649135,0.022919416971086033,0.018120628341384955,0.03173538742654411,0.04442742285827324
2021-01-08 09:20:00,0.007724821919387427,83.26861652259126,759.6916866892501,47.204283655857196,0.11274807114198533,-3.9822861113111863,0.4938335451575302,0.02303478705536919,0.01813000914205498,0.031336201148013304,0.044070734960841906
2021-01-08 09:40:00,0.007731738409184449,83.26795435023374,759.6795281000034,47.06263132238778,0.1106077939986801,-3.980227206915683,0.4918574814874425,0.02308147760430452,0.018107678940375058,0.030920325996684466,0.04359797186474158
2021-01-08 10:00:00,0.007738586041148826,83.2673103723643,759.6673537282381,46.920926928181004,0.1084715195322409,-3.9781511965592724,0.4887464764766092,0.023058572567684968,0.018049683761209915,0.030522446329660585,0.04304324138388477
2021-01-08 10:20:00,0.007745364632565331,83.2666846249076,759.6551638790845,46.77917551558036,0.10633932374089058,-3.976058080734399,0.48483886581887614,0.022969055371662026,0.017955090285898152,0.030169004114126617,0.04244202146781148
2021-01-08 10:40:00,0.007752074002854822,83.26607714296729,759.6429585880356,46.637382135346385,0.10421128257276366,-3.9739478605519647,0.4804797044979251,0.02281991872150959,0.01782637022580249,0.02987666219506345,0.04182826273610852
2021-01-08 11:00:00,0.007758713973918772,83.26548796088642,759.6307376223692,46.49555184712885,0.10208747193182735,-3.9718205377542324,0.47599212550743775,0.022621953334982556,0.017669431353614734,0.029652033004063147,0.0412319623201323
2021-01-08 11:20:00,0.007765284369863058,83.26491711221091,759.6185004829242,46.35368971868108,0.09996796766713734,-3.9696761147044004,0.4716532730599788,0.022389194553343157,0.01749327202085456,0.029492580165060484,0.0406774178354906
2021-01-08 11:40:00,0.007771785017135279,83.264364629696,759.6062464064181,46.211800826096336,0.09785284557664922,-3.9675145943984145,0.4676768653682907,0.022138043510802768,0.017309279856854907,0.02938847012060335,0.040182283490271475
2021-01-08 12:00:00,0.007778215744503762,83.26383054530389,759.5939743680152,46.06989025326202,0.09574218139850858,-3.9653359804559436,0.4642037023517751,0.021886118604988708,0.017130238065415818,0.029325055320377495,0.03975745359185544
2021-01-08 12:20:00,0.007784576383108709,83.26331489021642,759.5816830844568,45.927963091964415,0.09363605081359903,-3.963140277126059,0.4613005785443771,0.021650928583497184,0.01696913914832705,0.029285619668082952,0.039407703496236964
2021-01-08 12:40:00,0.007790866766377504,83.26281769480212,759.5693710174469,45.78602444156314,0.09153452944020186,-3.9609274892896567,0.4589671827340305,0.021448485999250103,0.01683793147345522,0.02925401493216929,0.03913293524842212
2021-01-08 13:00:00,0.0077970867300594104,83.26233898864761,759.5570363775483,45.64407940873965,0.08943769283067425,-3.9586976224509227,0.4571497569934219,0.021291995272930072,0.01674633560645922,0.029216861661100504,0.0389298140662881
2021-01-08 13:20:00,0.007803236112314482,83.26187880053708,759.5446771284418,45.50213310744603,0.08734561647069765,-3.956450682752151,0.4557596326535748,0.02119075058769915,0.01670086308935565,0.029165072002553603,0.038793548849517856
