ds,Осадки,Влажность,Давление,Направление ветра,Скорость ветра,Температура,NO,NO2,CO,PM2.5
2021-01-09 13:40:00,0.01020411135869926,87.44672369236501,756.9304447437236,52.59216532752594,0.7087193359048045,-3.985617587156142,0.032310723368212155,0.042031030474896244,0.2703260204438332,0.016252837948409087
2021-01-09 14:00:00,0.010203933300326262,87.44999009636766,756.9036117203148,52.55786386982192,0.7082340683046395,-3.9818588490206075,0.032139153412505596,0.04194010617626222,0.2714551516111804,0.016251922964636463
2021-01-09 14:20:00,0.010203628693118827,87.45327876147994,756.8765466571881,52.52416552417596,0.7077545806351134,-3.9780853959533617,0.03195965535523518,0.041907070956736896,0.2723916839917081,0.016252675797723666
2021-01-09 14:40:00,0.010203197796718218,87.4565896053751,756.8492550140222,52.49107214704201,0.707280899649411,-3.9742972878888256,0.031756701368118236,0.04192380286686127,0.2729079266633595,0.016255930104237863
2021-01-09 15:00:00,0.010202640875135102,87.4599225447375,756.8217425850894,52.45858558211392,0.7068130519397041,-3.9704945853545137,0.031517590621451055,0.041982543770901215,0.27286224874490905,0.01626256618949938
2021-01-09 15:20:00,0.010201958196613587,87.4632774952102,756.7940154974353,52.4267076602283,0.706351063936841,-3.9666773494669716,0.03123424952964185,0.0420770565487408,0.27222034119035443,0.016273479420890434
2021-01-09 15:40:00,0.010201150033754328,87.46665437142782,756.7660802085696,52.39544019932141,0.7058949619090344,-3.962845641934493,0.030904424346032477,0.04220338940633304,0.2710621679424964,0.016289531822967978
2021-01-09 16:00:00,0.010200216663389673,87.47005308701485,756.7379435037356,52.364785004231486,0.7054447719606259,-3.9589995250472,0.030532155327065814,0.042360176193822374,0.26957382175914874,0.01631149050328246
2021-01-09 16:20:00,0.010199158366598243,87.47347355457528,756.7096124928267,52.334743866799144,0.7050005200312918,-3.955139061684136,0.030127506106348588,0.04254846127032418,0.2680253398474121,0.016339958697623173
2021-01-09 16:40:00,0.010197975428676783,87.47691568569522,756.6810946067819,52.30531856570276,0.7045622318953967,-3.951264315303333,0.029705606086502356,0.042771096146732086,0.2667372344365442,0.01637530668942727
2021-01-09 17:00:00,0.010196668139265683,87.48037939098373,756.6523975936816,52.27651086642335,0.7041299331607282,-3.947375349960714,0.02928513796862502,0.04303180601251002,0.2660398506635711,0.016417610455929398
2021-01-09 17:20:00,0.01019523679203225,87.48386458000336,756.623529514306,52.24832252111335,0.7037036492669799,-3.943472230273213,0.028886458809587852,0.04333406155911211,0.26623051789631713,0.01646660553685558
2021-01-09 17:40:00,0.0101936816849712,87.48737116134072,756.5944987374236,52.220755268587,0.7032834054860021,-3.9395550214551713,0.02852957539984057,0.04367991123046674,0.2675337115016845,0.016521662338836816
2021-01-09 18:00:00,0.010192003120208584,87.49089904257669,756.5653139345394,52.19381083425226,0.702869226919638,-3.935623789288506,0.028232200417527206,0.04406892937390271,0.27006906365592165,0.016581787026399834
2021-01-09 18:20:00,0.010190201403996152,87.49444813028288,756.535984074352,52.16749093000302,0.7024611384993309,-3.931678600138773,0.028008095156277293,0.04449741726647033,0.27383110346688766,0.016645649544986613
