ds,Осадки,Влажность,Давление,Направление ветра,Скорость ветра,Температура,NO,NO2,CO,PM2.5
2021-02-26 11:00:00,0.016185418175284783,94.1301874006522,753.3366332976949,101.71442254802663,0.9582277175496261,-3.7921789205540417,0.010021055843359394,0.03861115242123863,0.5091282702007848,0.01559301445085007
2021-02-26 11:20:00,0.016211027959584016,94.1583270064282,753.3541940949315,101.55803547392584,0.9580268884417389,-3.794021518688586,0.009944824948965487,0.03810389252821734,0.5070546467583792,0.01555162949787693
2021-02-26 11:40:00,0.016236636171714613,94.18655115886249,753.3717738355442,101.40125865140567,0.9578271562517924,-3.795810859500344,0.009899898013442028,0.037623747807722575,0.5055241366744517,0.015517470692576935
2021-02-26 12:00:00,0.016262242131342492,94.2148592337807,753.3893681317828,101.2440943617458,0.9576284917233255,-3.7975468508224255,0.009886043436118125,0.037189217472445524,0.5047096549354426,0.015492468036059682
2021-02-26 12:20:00,0.01628784515749392,94.24325060439747,753.4069727070703,101.08654489568241,0.9574308655575698,-3.7992294016763317,0.009896398691074573,0.03681404706300299,0.5046870438212783,0.015477782619807198
2021-02-26 12:40:00,0.01631344456877146,94.27172464140423,753.4245834024633,100.92861255320258,0.9572342484143974,-3.800858422283281,0.009918922778081117,0.03650734009161448,0.5054342133343096,0.015473785952819818
2021-02-26 13:00:00,0.016339039683200208,94.30028071298216,753.4421961829197,100.77029964324034,0.9570386109112068,-3.8024338240616915,0.009938484345587407,0.036274122913720536,0.5068414938915918,0.01548012711186946
2021-02-26 13:20:00,0.016364629818366932,94.328918184768,753.4598071432906,100.61160848410954,0.9568439236274265,-3.8039555196298096,0.009939315350563523,0.03611623225392006,0.5087316778863574,0.015495875202744765
2021-02-26 13:40:00,0.016390214291402735,94.35763641995018,753.4774125141844,100.45254140307644,0.9566501571038546,-3.805423422809258,0.009907518768349936,0.03603336653662245,0.5108871250255913,0.01551971608745989
2021-02-26 14:00:00,0.016415792419014263,94.38643477919126,753.4950086674846,100.29310073655707,0.9564572818447703,-3.806837448618783,0.009833315268095996,0.03602413485794555,0.5130805248496914,0.015550176491559008
2021-02-26 14:20:00,0.016441363517570775,94.41531262075878,753.5125921217578,100.13328882979388,0.9562652683174564,-3.808197513288592,0.009712748130432894,0.03608695116959871,0.5151055382759411,0.015585846121712895
2021-02-26 14:40:00,0.01646692690299288,94.44426930042533,753.5301595472991,99.9731080372431,0.9560740869564255,-3.809503534252425,0.009548633661030951,0.03622065358104404,0.5168036188465612,0.015625569550400426
2021-02-26 15:00:00,0.016492481890952523,94.47330417159517,753.5477077710154,99.8125607219114,0.9558837081609024,-3.8107554301519446,0.00935063758690369,0.036424774942209796,0.5180838307113055,0.015668584180830947
2021-02-26 15:20:00,0.016518027796812225,94.50241658525715,753.565233780976,99.65164925596534,0.9556941023000164,-3.811953120840397,0.009134465071616256,0.036699444787599345,0.5189333691271947,0.015714587994096335
2021-02-26 15:40:00,0.016543563935616307,94.53160588999543,753.5827347307629,99.49037602026043,0.9555052397107303,-3.8130965273773754,0.008920260080194094,0.0370449572371018,0.5194176417639587,0.015763730071030716
2021-02-26 16:00:00,0.016569089622203083,94.56087143207638,753.6002079435144,99.3287434043615,0.9553170907006348,-3.814185572042443,0.008730405847854814,0.03746108757156984,0.5196700457048873,0.01581652691500047
2021-02-26 16:20:00,0.016594604171207852,94.59021255539336,753.6176509156737,99.16675380669817,0.9551296255500978,-3.8152201783262125,0.008586990649039318,0.03794627589295717,0.5198728223942487,0.015873717141439668
2021-02-26 16:40:00,0.016620106897075805,94.61962860152984,753.6350613205238,99.00440963417263,0.9549428145107887,-3.816200270933133,0.008509243307558093,0.03849681518724778,0.520231442002364,0.015936074976230622
2021-02-26 17:00:00,0.016645597114069044,94.64911890975051,753.6524370113336,98.84171330245589,0.9547566278096373,-3.8171257757892363,0.008511246239137987,0.039106181055147134,0.5209457331619622,0.01600420825693304
2021-02-26 17:20:00,0.01667107413637024,94.67868281706332,753.6697760243194,98.6786672356339,0.9545710356479272,-3.817996620038686,0.008600200038159467,0.03976462167282097,0.5221813445968505,0.0160783686287595
2021-02-26 17:40:00,0.016696537278047784,94.70831965817825,753.687076581232,98.5152738665049,0.9543860082049084,-3.8188127320430105,0.008775446971841225,0.04045909181367268,0.5240450604246507,0.016158300135308775
